Codice Ripartizione geografica;Codice Regione;Codice Provincia (Storico);Codice Provincia/Uts;Codice Comune (alfanumerico);Codice Comune (numerico);Comune;Comune (dizione straniera);Sigla automobilistica;Capoluogo di Provincia/Uts;Capoluogo di Regione;Popolazione legale;Anno Censimento;Superficie (Kmq);Anno (Superficie);Popolazione residente;Anno (Popolazione residente)
3;11;43;43;43039;43039;Pioraco;;MC;0;0;992;2021;19,4522;2022;973;2022
3;11;43;43;43040;43040;Poggio San Vicino;;MC;0;0;225;2021;13,0308;2022;222;2022
3;11;43;43;43041;43041;Pollenza;;MC;0;0;6307;2021;39,5473;2022;6243;2022
3;11;43;43;43042;43042;Porto Recanati;;MC;0;0;12324;2021;17,3020;2022;12392;2022
3;11;43;43;43043;43043;Potenza Picena;;MC;0;0;15515;2021;48,5947;2022;15449;2022
3;11;43;43;43044;43044;Recanati;;MC;0;0;20697;2021;103,4424;2022;20708;2022
3;11;43;43;43045;43045;Ripe San Ginesio;;MC;0;0;818;2021;10,1694;2022;804;2022
3;11;43;43;43046;43046;San Ginesio;;MC;0;0;3114;2021;78,0195;2022;3085;2022
3;11;43;43;43047;43047;San Severino Marche;;MC;0;0;11985;2021;194,2547;2022;11899;2022
3;11;43;43;43048;43048;Sant'Angelo in Pontano;;MC;0;0;1244;2021;27,3837;2022;1249;2022
3;11;43;43;43049;43049;Sarnano;;MC;0;0;3069;2021;63,1659;2022;3044;2022
3;11;43;43;43050;43050;Sefro;;MC;0;0;418;2021;42,5370;2022;433;2022
3;11;43;43;43051;43051;Serrapetrona;;MC;0;0;896;2021;37,6468;2022;897;2022
3;11;43;43;43052;43052;Serravalle di Chienti;;MC;0;0;1055;2021;95,9874;2022;1037;2022
3;11;43;43;43053;43053;Tolentino;;MC;0;0;18142;2021;95,1181;2022;17933;2022
3;11;43;43;43054;43054;Treia;;MC;0;0;9093;2021;93,5356;2022;9019;2022
3;11;43;43;43055;43055;Urbisaglia;;MC;0;0;2439;2021;22,8633;2022;2408;2022
3;11;43;43;43056;43056;Ussita;;MC;0;0;378;2021;55,2948;2022;368;2022
3;11;43;43;43057;43057;Visso;;MC;0;0;996;2021;100,4154;2022;963;2022
3;11;43;43;43058;43058;Valfornace;;MC;0;0;921;2021;48,6127;2022;909;2022
3;11;44;44;44001;44001;Acquasanta Terme;;AP;0;0;2531;2021;138,3914;2022;2493;2022
3;11;44;44;44002;44002;Acquaviva Picena;;AP;0;0;3692;2021;21,0458;2022;3654;2022
3;11;44;44;44005;44005;Appignano del Tronto;;AP;0;0;1693;2021;23,1943;2022;1663;2022
3;11;44;44;44006;44006;Arquata del Tronto;;AP;0;0;1013;2021;92,1833;2022;975;2022
3;11;44;44;44007;44007;Ascoli Piceno;;AP;1;0;46085;2021;158,0203;2022;45664;2022
3;11;44;44;44010;44010;Carassai;;AP;0;0;981;2021;22,2382;2022;975;2022
3;11;44;44;44011;44011;Castel di Lama;;AP;0;0;8414;2021;10,9762;2022;8419;2022
3;11;44;44;44012;44012;Castignano;;AP;0;0;2582;2021;38,7952;2022;2549;2022
3;11;44;44;44013;44013;Castorano;;AP;0;0;2251;2021;14,0833;2022;2221;2022
3;11;44;44;44014;44014;Colli del Tronto;;AP;0;0;3624;2021;5,9391;2022;3654;2022
3;11;44;44;44015;44015;Comunanza;;AP;0;0;2943;2021;54,3954;2022;2912;2022
3;11;44;44;44016;44016;Cossignano;;AP;0;0;861;2021;15,1061;2022;862;2022
3;11;44;44;44017;44017;Cupra Marittima;;AP;0;0;5402;2021;17,4326;2022;5448;2022
3;11;44;44;44020;44020;Folignano;;AP;0;0;8872;2021;14,8569;2022;8761;2022
3;11;44;44;44021;44021;Force;;AP;0;0;1159;2021;34,3072;2022;1134;2022
3;11;44;44;44023;44023;Grottammare;;AP;0;0;15925;2021;18,0970;2022;15868;2022
3;11;44;44;44027;44027;Maltignano;;AP;0;0;2259;2021;8,1726;2022;2204;2022
3;11;44;44;44029;44029;Massignano;;AP;0;0;1635;2021;16,3195;2022;1602;2022
3;11;44;44;44031;44031;Monsampolo del Tronto;;AP;0;0;4449;2021;15,4334;2022;4444;2022
3;11;44;44;44032;44032;Montalto delle Marche;;AP;0;0;1939;2021;33,9518;2022;1895;2022
3;11;44;44;44034;44034;Montedinove;;AP;0;0;472;2021;11,9333;2022;463;2022
3;11;44;44;44036;44036;Montefiore dell'Aso;;AP;0;0;1980;2021;28,2074;2022;1987;2022
3;11;44;44;44038;44038;Montegallo;;AP;0;0;448;2021;48,4639;2022;420;2022
3;11;44;44;44044;44044;Montemonaco;;AP;0;0;528;2021;67,7925;2022;525;2022
3;11;44;44;44045;44045;Monteprandone;;AP;0;0;12869;2021;26,3745;2022;12931;2022
3;11;44;44;44054;44054;Offida;;AP;0;0;4702;2021;49,4354;2022;4657;2022
3;11;44;44;44056;44056;Palmiano;;AP;0;0;163;2021;12,6977;2022;160;2022
3;11;44;44;44063;44063;Ripatransone;;AP;0;0;4042;2021;74,2773;2022;4073;2022
3;11;44;44;44064;44064;Roccafluvione;;AP;0;0;1903;2021;60,6319;2022;1854;2022
3;11;44;44;44065;44065;Rotella;;AP;0;0;815;2021;27,4373;2022;803;2022
3;11;44;44;44066;44066;San Benedetto del Tronto;;AP;0;0;47000;2021;25,4718;2022;47075;2022
3;11;44;44;44071;44071;Spinetoli;;AP;0;0;7219;2021;12,5824;2022;7223;2022
3;11;44;44;44073;44073;Venarotta;;AP;0;0;1914;2021;30,2096;2022;1894;2022
3;9;45;45;45001;45001;Aulla;;MS;0;0;10719;2021;59,9874;2022;10690;2022
3;9;45;45;45002;45002;Bagnone;;MS;0;0;1722;2021;73,9351;2022;1677;2022
3;9;45;45;45003;45003;Carrara;;MS;0;0;60185;2021;71,3427;2022;59986;2022
3;9;45;45;45004;45004;Casola in Lunigiana;;MS;0;0;969;2021;41,5421;2022;947;2022
3;9;45;45;45005;45005;Comano;;MS;0;0;662;2021;53,8313;2022;667;2022
3;9;45;45;45006;45006;Filattiera;;MS;0;0;2210;2021;48,7784;2022;2190;2022
3;9;45;45;45007;45007;Fivizzano;;MS;0;0;7190;2021;181,1126;2022;7060;2022
3;9;45;45;45008;45008;Fosdinovo;;MS;0;0;4597;2021;48,3948;2022;4586;2022
3;9;45;45;45009;45009;Licciana Nardi;;MS;0;0;4739;2021;55,6777;2022;4722;2022
3;9;45;45;45010;45010;Massa;;MS;1;0;66498;2021;93,8248;2022;66288;2022
3;9;45;45;45011;45011;Montignoso;;MS;0;0;10122;2021;16,7091;2022;10030;2022
3;9;45;45;45012;45012;Mulazzo;;MS;0;0;2288;2021;62,5051;2022;2289;2022
3;9;45;45;45013;45013;Podenzana;;MS;0;0;2118;2021;17,1036;2022;2101;2022
3;9;45;45;45014;45014;Pontremoli;;MS;0;0;6931;2021;182,5158;2022;6897;2022
3;9;45;45;45015;45015;Tresana;;MS;0;0;1952;2021;44,4507;2022;1956;2022
3;9;45;45;45016;45016;Villafranca in Lunigiana;;MS;0;0;4611;2021;29,3196;2022;4557;2022
3;9;45;45;45017;45017;Zeri;;MS;0;0;970;2021;73,6188;2022;940;2022
3;9;46;46;46001;46001;Altopascio;;LU;0;0;15726;2021;28,5992;2022;15874;2022
3;9;46;46;46002;46002;Bagni di Lucca;;LU;0;0;5593;2021;164,7065;2022;5606;2022
3;9;46;46;46003;46003;Barga;;LU;0;0;9491;2021;66,4641;2022;9449;2022
3;9;46;46;46004;46004;Borgo a Mozzano;;LU;0;0;6667;2021;72,2028;2022;6690;2022
3;9;46;46;46005;46005;Camaiore;;LU;0;0;31821;2021;84,6917;2022;31914;2022
3;9;46;46;46006;46006;Camporgiano;;LU;0;0;2041;2021;27,0914;2022;2005;2022
3;9;46;46;46007;46007;Capannori;;LU;0;0;46390;2021;156,1777;2022;46356;2022
3;9;46;46;46008;46008;Careggine;;LU;0;0;509;2021;24,0810;2022;510;2022
3;9;46;46;46009;46009;Castelnuovo di Garfagnana;;LU;0;0;5650;2021;28,4825;2022;5646;2022
3;9;46;46;46010;46010;Castiglione di Garfagnana;;LU;0;0;1707;2021;48,5253;2022;1708;2022
3;9;46;46;46011;46011;Coreglia Antelminelli;;LU;0;0;5096;2021;52,9404;2022;5070;2022
3;9;46;46;46013;46013;Forte dei Marmi;;LU;0;0;6943;2021;9,1867;2022;6879;2022
3;9;46;46;46014;46014;Fosciandora;;LU;0;0;559;2021;19,8593;2022;559;2022
3;9;46;46;46015;46015;Gallicano;;LU;0;0;3613;2021;31,0402;2022;3630;2022
3;9;46;46;46017;46017;Lucca;;LU;1;0;89078;2021;185,7593;2022;89156;2022
3;9;46;46;46018;46018;Massarosa;;LU;0;0;21823;2021;68,2456;2022;21822;2022
3;9;46;46;46019;46019;Minucciano;;LU;0;0;1826;2021;57,2846;2022;1805;2022
3;9;46;46;46020;46020;Molazzana;;LU;0;0;1010;2021;31,3297;2022;994;2022
3;9;46;46;46021;46021;Montecarlo;;LU;0;0;4366;2021;15,6300;2022;4403;2022
3;9;46;46;46022;46022;Pescaglia;;LU;0;0;3306;2021;70,5448;2022;3297;2022
3;9;46;46;46023;46023;Piazza al Serchio;;LU;0;0;2144;2021;27,0296;2022;2106;2022
3;9;46;46;46024;46024;Pietrasanta;;LU;0;0;23066;2021;42,2685;2022;22933;2022
3;9;46;46;46025;46025;Pieve Fosciana;;LU;0;0;2263;2021;28,7545;2022;2236;2022
3;9;46;46;46026;46026;Porcari;;LU;0;0;8789;2021;17,8894;2022;8811;2022
3;9;46;46;46027;46027;San Romano in Garfagnana;;LU;0;0;1352;2021;26,1567;2022;1339;2022
3;9;46;46;46028;46028;Seravezza;;LU;0;0;12441;2021;39,4677;2022;12395;2022
3;9;46;46;46030;46030;Stazzema;;LU;0;0;2890;2021;80,6398;2022;2877;2022
3;9;46;46;46031;46031;Vagli Sotto;;LU;0;0;839;2021;41,2192;2022;834;2022
3;9;46;46;46033;46033;Viareggio;;LU;0;0;61045;2021;32,7261;2022;60890;2022
3;9;46;46;46034;46034;Villa Basilica;;LU;0;0;1491;2021;36,5731;2022;1477;2022
3;9;46;46;46035;46035;Villa Collemandina;;LU;0;0;1215;2021;34,7899;2022;1202;2022
3;9;46;46;46036;46036;Fabbriche di Vergemoli;;LU;0;0;715;2021;42,5469;2022;721;2022
3;9;46;46;46037;46037;Sillano Giuncugnano;;LU;0;0;999;2021;81,2943;2022;990;2022
3;9;47;47;47002;47002;Agliana;;PT;0;0;17950;2021;11,6951;2022;17957;2022
3;9;47;47;47003;47003;Buggiano;;PT;0;0;8746;2021;16,0642;2022;8746;2022
3;9;47;47;47005;47005;Lamporecchio;;PT;0;0;7398;2021;22,2497;2022;7380;2022
3;9;47;47;47006;47006;Larciano;;PT;0;0;6312;2021;24,9688;2022;6312;2022
3;9;47;47;47007;47007;Marliana;;PT;0;0;3149;2021;43,0324;2022;3241;2022
3;9;47;47;47008;47008;Massa e Cozzile;;PT;0;0;7698;2021;16,0119;2022;7753;2022
3;9;47;47;47009;47009;Monsummano Terme;;PT;0;0;20821;2021;32,6013;2022;20789;2022
3;9;47;47;47010;47010;Montale;;PT;0;0;10608;2021;32,1173;2022;10565;2022
3;9;47;47;47011;47011;Montecatini-Terme;;PT;0;0;20468;2021;17,6865;2022;20789;2022
3;9;47;47;47012;47012;Pescia;;PT;0;0;19223;2021;79,1247;2022;19277;2022
3;9;47;47;47013;47013;Pieve a Nievole;;PT;0;0;9120;2021;12,6668;2022;9122;2022
3;9;47;47;47014;47014;Pistoia;;PT;1;0;89493;2021;236,5022;2022;89524;2022
3;9;47;47;47016;47016;Ponte Buggianese;;PT;0;0;8795;2021;29,5225;2022;8745;2022
3;9;47;47;47017;47017;Quarrata;;PT;0;0;26795;2021;45,9465;2022;26793;2022
3;9;47;47;47018;47018;Sambuca Pistoiese;;PT;0;0;1446;2021;77,2393;2022;1446;2022
3;9;47;47;47020;47020;Serravalle Pistoiese;;PT;0;0;11742;2021;41,9900;2022;11764;2022
3;9;47;47;47021;47021;Uzzano;;PT;0;0;5609;2021;7,8500;2022;5592;2022
3;9;47;47;47022;47022;Chiesina Uzzanese;;PT;0;0;4468;2021;7,2511;2022;4502;2022
3;9;47;47;47023;47023;Abetone Cutigliano;;PT;0;0;1902;2021;74,9918;2022;1836;2022
3;9;47;47;47024;47024;San Marcello Piteglio;;PT;0;0;7671;2021;134,7256;2022;7626;2022
3;9;48;248;48001;48001;Bagno a Ripoli;;FI;0;0;25314;2021;74,0991;2022;25207;2022
3;9;48;248;48002;48002;Barberino di Mugello;;FI;0;0;10884;2021;133,3250;2022;10938;2022
3;9;48;248;48004;48004;Borgo San Lorenzo;;FI;0;0;18184;2021;146,3627;2022;18169;2022
3;9;48;248;48005;48005;Calenzano;;FI;0;0;18041;2021;76,8222;2022;18099;2022
3;9;48;248;48006;48006;Campi Bisenzio;;FI;0;0;47541;2021;28,7407;2022;47676;2022
3;9;48;248;48008;48008;Capraia e Limite;;FI;0;0;7881;2021;24,9167;2022;7875;2022
3;9;48;248;48010;48010;Castelfiorentino;;FI;0;0;17364;2021;66,3438;2022;17281;2022
3;9;48;248;48011;48011;Cerreto Guidi;;FI;0;0;10794;2021;49,3049;2022;10714;2022
3;9;48;248;48012;48012;Certaldo;;FI;0;0;15483;2021;75,2749;2022;15534;2022
3;9;48;248;48013;48013;Dicomano;;FI;0;0;5443;2021;61,6319;2022;5484;2022
3;9;48;248;48014;48014;Empoli;;FI;0;0;48397;2021;62,4216;2022;48922;2022
3;9;48;248;48015;48015;Fiesole;;FI;0;0;13727;2021;42,1928;2022;13666;2022
3;9;48;248;48017;48017;Firenze;;FI;1;1;361619;2021;102,3077;2022;362742;2022
3;9;48;248;48018;48018;Firenzuola;;FI;0;0;4436;2021;271,9593;2022;4402;2022
3;9;48;248;48019;48019;Fucecchio;;FI;0;0;22764;2021;65,1763;2022;22756;2022
3;9;48;248;48020;48020;Gambassi Terme;;FI;0;0;4791;2021;83,2314;2022;4838;2022
3;9;48;248;48021;48021;Greve in Chianti;;FI;0;0;13327;2021;169,3743;2022;13330;2022
3;9;48;248;48022;48022;Impruneta;;FI;0;0;14477;2021;48,7145;2022;14411;2022
3;9;48;248;48024;48024;Lastra a Signa;;FI;0;0;19674;2021;42,8990;2022;19638;2022
3;9;48;248;48025;48025;Londa;;FI;0;0;1824;2021;59,2885;2022;1830;2022
3;9;48;248;48026;48026;Marradi;;FI;0;0;2891;2021;154,0525;2022;2900;2022
3;9;48;248;48027;48027;Montaione;;FI;0;0;3499;2021;104,7585;2022;3492;2022
3;9;48;248;48028;48028;Montelupo Fiorentino;;FI;0;0;14226;2021;24,6576;2022;14202;2022
3;9;48;248;48030;48030;Montespertoli;;FI;0;0;13236;2021;124,8817;2022;13249;2022
3;9;48;248;48031;48031;Palazzuolo sul Senio;;FI;0;0;1111;2021;109,1027;2022;1113;2022
3;9;48;248;48032;48032;Pelago;;FI;0;0;7760;2021;54,5604;2022;7805;2022
3;9;48;248;48033;48033;Pontassieve;;FI;0;0;20304;2021;114,3984;2022;20208;2022
3;9;48;248;48035;48035;Reggello;;FI;0;0;16529;2021;121,6457;2022;16499;2022
3;9;48;248;48036;48036;Rignano sull'Arno;;FI;0;0;8566;2021;54,1439;2022;8525;2022
3;9;48;248;48037;48037;Rufina;;FI;0;0;7118;2021;45,8796;2022;7110;2022
3;9;48;248;48038;48038;San Casciano in Val di Pesa;;FI;0;0;16643;2021;107,8277;2022;16492;2022
3;9;48;248;48039;48039;San Godenzo;;FI;0;0;1060;2021;99,1988;2022;1051;2022
3;9;48;248;48041;48041;Scandicci;;FI;0;0;49659;2021;59,6923;2022;49499;2022
3;9;48;248;48043;48043;Sesto Fiorentino;;FI;0;0;48782;2021;48,8110;2022;48895;2022
3;9;48;248;48044;48044;Signa;;FI;0;0;18964;2021;18,7991;2022;18919;2022
3;9;48;248;48046;48046;Vaglia;;FI;0;0;5208;2021;56,9411;2022;5173;2022
3;9;48;248;48049;48049;Vicchio;;FI;0;0;8022;2021;138,8611;2022;8037;2022
3;9;48;248;48050;48050;Vinci;;FI;0;0;14574;2021;54,1848;2022;14467;2022
3;9;48;248;48052;48052;Figline e Incisa Valdarno;;FI;0;0;23219;2021;97,9011;2022;23119;2022
3;9;48;248;48053;48053;Scarperia e San Piero;;FI;0;0;12018;2021;115,8099;2022;12017;2022
3;9;48;248;48054;48054;Barberino Tavarnelle;;FI;0;0;11906;2021;122,9906;2022;11910;2022
3;9;49;49;49001;49001;Bibbona;;LI;0;0;3172;2021;65,6136;2022;3181;2022
3;9;49;49;49002;49002;Campiglia Marittima;;LI;0;0;12538;2021;83,2763;2022;12461;2022
3;9;49;49;49003;49003;Campo nell'Elba;;LI;0;0;4706;2021;55,7874;2022;4721;2022
3;9;49;49;49004;49004;Capoliveri;;LI;0;0;3878;2021;39,5608;2022;3908;2022
3;9;49;49;49005;49005;Capraia Isola;;LI;0;0;378;2021;19,3647;2022;370;2022
3;9;49;49;49006;49006;Castagneto Carducci;;LI;0;0;8785;2021;142,3150;2022;8751;2022
3;9;49;49;49007;49007;Cecina;;LI;0;0;27898;2021;42,6364;2022;27965;2022
3;9;49;49;49008;49008;Collesalvetti;;LI;0;0;16370;2021;107,9895;2022;16301;2022
3;9;49;49;49009;49009;Livorno;;LI;1;0;154483;2021;105,0718;2022;153859;2022
3;9;49;49;49010;49010;Marciana;;LI;0;0;2030;2021;45,4509;2022;2041;2022
3;9;49;49;49011;49011;Marciana Marina;;LI;0;0;1876;2021;5,8582;2022;1877;2022
3;9;49;49;49012;49012;Piombino;;LI;0;0;32304;2021;130,7445;2022;32337;2022
3;9;49;49;49013;49013;Porto Azzurro;;LI;0;0;3640;2021;13,3389;2022;3635;2022
3;9;49;49;49014;49014;Portoferraio;;LI;0;0;11864;2021;48,2796;2022;11821;2022
3;9;49;49;49017;49017;Rosignano Marittimo;;LI;0;0;30072;2021;120,8274;2022;30125;2022
3;9;49;49;49018;49018;San Vincenzo;;LI;0;0;6498;2021;33,2756;2022;6470;2022
3;9;49;49;49019;49019;Sassetta;;LI;0;0;475;2021;26,7469;2022;473;2022
3;9;49;49;49020;49020;Suvereto;;LI;0;0;2980;2021;92,3810;2022;2961;2022
3;9;49;49;49021;49021;Rio;;LI;0;0;3315;2021;36,5304;2022;3348;2022
3;9;50;50;50001;50001;Bientina;;PI;0;0;8553;2021;29,4899;2022;8616;2022
3;9;50;50;50002;50002;Buti;;PI;0;0;5575;2021;23,0256;2022;5554;2022
3;9;50;50;50003;50003;Calci;;PI;0;0;6293;2021;25,1051;2022;6308;2022
3;9;50;50;50004;50004;Calcinaia;;PI;0;0;12711;2021;14,8907;2022;12750;2022
3;9;50;50;50005;50005;Capannoli;;PI;0;0;6430;2021;22,7250;2022;6394;2022
3;9;50;50;50006;50006;Casale Marittimo;;PI;0;0;1076;2021;14,3589;2022;1052;2022
3;9;50;50;50008;50008;Cascina;;PI;0;0;44865;2021;78,6061;2022;44826;2022
3;9;50;50;50009;50009;Castelfranco di Sotto;;PI;0;0;13460;2021;48,2476;2022;13560;2022
3;9;50;50;50010;50010;Castellina Marittima;;PI;0;0;1835;2021;45,5736;2022;1829;2022
3;9;50;50;50011;50011;Castelnuovo di Val di Cecina;;PI;0;0;2094;2021;89,0166;2022;2076;2022
3;9;50;50;50012;50012;Chianni;;PI;0;0;1315;2021;61,9917;2022;1311;2022
3;9;50;50;50014;50014;Fauglia;;PI;0;0;3674;2021;42,4247;2022;3637;2022
3;9;50;50;50015;50015;Guardistallo;;PI;0;0;1161;2021;23,6101;2022;1159;2022
3;9;50;50;50016;50016;Lajatico;;PI;0;0;1282;2021;72,6648;2022;1264;2022
3;9;50;50;50019;50019;Montecatini Val di Cecina;;PI;0;0;1669;2021;154,9497;2022;1685;2022
3;9;50;50;50020;50020;Montescudaio;;PI;0;0;2167;2021;20,1517;2022;2147;2022
3;9;50;50;50021;50021;Monteverdi Marittimo;;PI;0;0;753;2021;98,0741;2022;766;2022
3;9;50;50;50022;50022;Montopoli in Val d'Arno;;PI;0;0;11109;2021;30,1735;2022;11187;2022
3;9;50;50;50023;50023;Orciano Pisano;;PI;0;0;633;2021;11,6218;2022;635;2022
3;9;50;50;50024;50024;Palaia;;PI;0;0;4535;2021;73,6440;2022;4532;2022
3;9;50;50;50025;50025;Peccioli;;PI;0;0;4666;2021;92,5368;2022;4676;2022
3;9;50;50;50026;50026;Pisa;;PI;1;0;89002;2021;185,1558;2022;89059;2022
3;9;50;50;50027;50027;Pomarance;;PI;0;0;5390;2021;227,8434;2022;5314;2022
3;9;50;50;50028;50028;Ponsacco;;PI;0;0;15577;2021;19,8828;2022;15575;2022
3;9;50;50;50029;50029;Pontedera;;PI;0;0;29284;2021;46,0346;2022;29458;2022
3;9;50;50;50030;50030;Riparbella;;PI;0;0;1572;2021;58,9606;2022;1590;2022
3;9;50;50;50031;50031;San Giuliano Terme;;PI;0;0;30836;2021;91,9402;2022;30701;2022
3;9;50;50;50032;50032;San Miniato;;PI;0;0;27767;2021;102,5825;2022;27732;2022
3;9;50;50;50033;50033;Santa Croce sull'Arno;;PI;0;0;14608;2021;16,7885;2022;14733;2022
3;9;50;50;50034;50034;Santa Luce;;PI;0;0;1637;2021;66,6217;2022;1626;2022
3;9;50;50;50035;50035;Santa Maria a Monte;;PI;0;0;13307;2021;38,0351;2022;13376;2022
3;9;50;50;50036;50036;Terricciola;;PI;0;0;4460;2021;43,2831;2022;4446;2022
3;9;50;50;50037;50037;Vecchiano;;PI;0;0;11910;2021;67,7196;2022;11859;2022
3;9;50;50;50038;50038;Vicopisano;;PI;0;0;8553;2021;26,8682;2022;8579;2022
3;9;50;50;50039;50039;Volterra;;PI;0;0;9696;2021;252,6378;2022;9559;2022
3;9;50;50;50040;50040;Casciana Terme Lari;;PI;0;0;12160;2021;81,3978;2022;12130;2022
3;9;50;50;50041;50041;Crespina Lorenzana;;PI;0;0;5426;2021;46,4399;2022;5469;2022
3;9;51;51;51001;51001;Anghiari;;AR;0;0;5385;2021;130,9192;2022;5389;2022
3;9;51;51;51002;51002;Arezzo;;AR;1;0;96717;2021;384,7538;2022;96535;2022
3;9;51;51;51003;51003;Badia Tedalda;;AR;0;0;971;2021;118,7166;2022;971;2022
3;9;51;51;51004;51004;Bibbiena;;AR;0;0;11806;2021;86,5123;2022;11886;2022
3;9;51;51;51005;51005;Bucine;;AR;0;0;9910;2021;131,6464;2022;9952;2022
3;9;51;51;51006;51006;Capolona;;AR;0;0;5244;2021;47,5561;2022;5224;2022
3;9;51;51;51007;51007;Caprese Michelangelo;;AR;0;0;1355;2021;66,5302;2022;1342;2022
3;9;51;51;51008;51008;Castel Focognano;;AR;0;0;2963;2021;56,6284;2022;2966;2022
3;9;51;51;51010;51010;Castel San Niccolò;;AR;0;0;2517;2021;83,2701;2022;2492;2022
3;9;51;51;51011;51011;Castiglion Fibocchi;;AR;0;0;2103;2021;25,4628;2022;2097;2022
3;9;51;51;51012;51012;Castiglion Fiorentino;;AR;0;0;13052;2021;111,4255;2022;12935;2022
3;9;51;51;51013;51013;Cavriglia;;AR;0;0;9462;2021;60,8681;2022;9422;2022
3;9;51;51;51014;51014;Chitignano;;AR;0;0;866;2021;14,8936;2022;851;2022
3;9;51;51;51015;51015;Chiusi della Verna;;AR;0;0;1889;2021;102,3214;2022;1889;2022
3;9;51;51;51016;51016;Civitella in Val di Chiana;;AR;0;0;8814;2021;100,3260;2022;8785;2022
3;9;51;51;51017;51017;Cortona;;AR;0;0;21324;2021;342,7358;2022;21178;2022
3;9;51;51;51018;51018;Foiano della Chiana;;AR;0;0;9183;2021;40,7826;2022;9073;2022
3;9;51;51;51020;51020;Loro Ciuffenna;;AR;0;0;5854;2021;86,8694;2022;5872;2022
3;9;51;51;51021;51021;Lucignano;;AR;0;0;3396;2021;44,9309;2022;3394;2022
3;9;51;51;51022;51022;Marciano della Chiana;;AR;0;0;3458;2021;23,6945;2022;3431;2022
3;9;51;51;51023;51023;Montemignaio;;AR;0;0;523;2021;25,9430;2022;518;2022
3;9;51;51;51024;51024;Monterchi;;AR;0;0;1708;2021;29,4158;2022;1701;2022
3;9;51;51;51025;51025;Monte San Savino;;AR;0;0;8615;2021;89,8061;2022;8573;2022
3;9;51;51;51026;51026;Montevarchi;;AR;0;0;24047;2021;56,6334;2022;24137;2022
3;9;51;51;51027;51027;Ortignano Raggiolo;;AR;0;0;852;2021;36,3016;2022;836;2022
3;9;51;51;51030;51030;Pieve Santo Stefano;;AR;0;0;2994;2021;156,0867;2022;2969;2022
3;9;51;51;51031;51031;Poppi;;AR;0;0;5879;2021;97,0817;2022;5817;2022
3;9;51;51;51033;51033;San Giovanni Valdarno;;AR;0;0;16644;2021;21,4497;2022;16588;2022
3;9;51;51;51034;51034;Sansepolcro;;AR;0;0;15227;2021;91,1930;2022;15169;2022
3;9;51;51;51035;51035;Sestino;;AR;0;0;1218;2021;80,2297;2022;1196;2022
3;9;51;51;51037;51037;Subbiano;;AR;0;0;6274;2021;77,8418;2022;6299;2022
3;9;51;51;51038;51038;Talla;;AR;0;0;975;2021;59,8868;2022;986;2022
3;9;51;51;51039;51039;Terranuova Bracciolini;;AR;0;0;11983;2021;85,5312;2022;11958;2022
3;9;51;51;51040;51040;Castelfranco Piandiscò;;AR;0;0;9832;2021;55,9910;2022;9793;2022
3;9;51;51;51041;51041;Pratovecchio Stia;;AR;0;0;5439;2021;138,2260;2022;5441;2022
3;9;51;51;51042;51042;Laterina Pergine Valdarno;;AR;0;0;6447;2021;70,5358;2022;6387;2022
3;9;52;52;52001;52001;Abbadia San Salvatore;;SI;0;0;6023;2021;58,9933;2022;6005;2022
3;9;52;52;52002;52002;Asciano;;SI;0;0;6812;2021;215,6437;2022;6799;2022
3;9;52;52;52003;52003;Buonconvento;;SI;0;0;3004;2021;64,8436;2022;2989;2022
3;9;52;52;52004;52004;Casole d'Elsa;;SI;0;0;3716;2021;148,7041;2022;3717;2022
3;9;52;52;52005;52005;Castellina in Chianti;;SI;0;0;2677;2021;99,7346;2022;2644;2022
3;9;52;52;52006;52006;Castelnuovo Berardenga;;SI;0;0;8970;2021;177,1072;2022;8936;2022
3;9;52;52;52007;52007;Castiglione d'Orcia;;SI;0;0;2148;2021;141,5388;2022;2140;2022
3;9;52;52;52008;52008;Cetona;;SI;0;0;2516;2021;53,5447;2022;2499;2022
3;9;52;52;52009;52009;Chianciano Terme;;SI;0;0;6848;2021;36,5614;2022;6937;2022
3;9;52;52;52010;52010;Chiusdino;;SI;0;0;1767;2021;141,5667;2022;1744;2022
3;9;52;52;52011;52011;Chiusi;;SI;0;0;8051;2021;58,0704;2022;8100;2022
3;9;52;52;52012;52012;Colle di Val d'Elsa;;SI;0;0;21677;2021;92,0350;2022;21635;2022
3;9;52;52;52013;52013;Gaiole in Chianti;;SI;0;0;2584;2021;128,8832;2022;2529;2022
3;9;52;52;52015;52015;Montepulciano;;SI;0;0;13386;2021;165,5402;2022;13280;2022
3;9;52;52;52016;52016;Monteriggioni;;SI;0;0;9993;2021;99,8139;2022;10000;2022
3;9;52;52;52017;52017;Monteroni d'Arbia;;SI;0;0;8984;2021;105,8566;2022;9068;2022
3;9;52;52;52018;52018;Monticiano;;SI;0;0;1534;2021;109,5004;2022;1563;2022
3;9;52;52;52019;52019;Murlo;;SI;0;0;2408;2021;114,6247;2022;2429;2022
3;9;52;52;52020;52020;Piancastagnaio;;SI;0;0;3968;2021;69,6263;2022;3882;2022
3;9;52;52;52021;52021;Pienza;;SI;0;0;2007;2021;122,8668;2022;1983;2022
3;9;52;52;52022;52022;Poggibonsi;;SI;0;0;28576;2021;70,5922;2022;28363;2022
3;9;52;52;52023;52023;Radda in Chianti;;SI;0;0;1470;2021;80,4149;2022;1452;2022
