Codice Ripartizione geografica;Codice Regione;Codice Provincia/Uts;Codice Comune (alfanumerico);Codice Comune (numerico);Comune;Comune (dizione straniera);Sigla automobilistica;Capoluogo di Provincia/Uts;Capoluogo di Regione;Popolazione legale;Anno Censimento;Superficie (Kmq);Anno (Superficie);Popolazione residente;Anno (Popolazione residente)
2;5;25;25009;25009;Castellavazzo;;BL;0;0;1716.0;2001;18,3761;2002;1732;2002
2;5;25;25010;25010;Cencenighe Agordino;;BL;0;0;1484.0;2001;18,1306;2002;1488;2002
2;5;25;25011;25011;Cesiomaggiore;;BL;0;0;4084.0;2001;82,0942;2002;4090;2002
2;5;25;25012;25012;Chies d'Alpago;;BL;0;0;1570.0;2001;44,9711;2002;1544;2002
2;5;25;25013;25013;Cibiana di Cadore;;BL;0;0;483.0;2001;21,5866;2002;467;2002
2;5;25;25014;25014;Colle Santa Lucia;;BL;0;0;418.0;2001;15,3382;2002;402;2002
2;5;25;25015;25015;Comelico Superiore;;BL;0;0;2446.0;2001;96,1527;2002;2425;2002
2;5;25;25016;25016;Cortina d'Ampezzo;;BL;0;0;6085.0;2001;252,8104;2002;6068;2002
2;5;25;25017;25017;Danta di Cadore;;BL;0;0;552.0;2001;7,9544;2002;544;2002
2;5;25;25018;25018;Domegge di Cadore;;BL;0;0;2645.0;2001;50,3557;2002;2718;2002
2;5;25;25019;25019;Falcade;;BL;0;0;2207.0;2001;52,8034;2002;2209;2002
2;5;25;25020;25020;Farra d'Alpago;;BL;0;0;2703.0;2001;41,2988;2002;2748;2002
2;5;25;25021;25021;Feltre;;BL;0;0;19240.0;2001;99,7502;2002;19486;2002
2;5;25;25022;25022;Fonzaso;;BL;0;0;3414.0;2001;27,6181;2002;3379;2002
2;5;25;25023;25023;Canale d'Agordo;;BL;0;0;1236.0;2001;45,9588;2002;1248;2002
2;5;25;25024;25024;Forno di Zoldo;;BL;0;0;2892.0;2001;79,8511;2002;2874;2002
2;5;25;25025;25025;Gosaldo;;BL;0;0;884.0;2001;48,4784;2002;886;2002
2;5;25;25026;25026;Lamon;;BL;0;0;3412.0;2001;54,3610;2002;3399;2002
2;5;25;25027;25027;La Valle Agordina;;BL;0;0;1208.0;2001;48,6722;2002;1187;2002
2;5;25;25028;25028;Lentiai;;BL;0;0;2959.0;2001;37,4869;2002;2990;2002
2;5;25;25029;25029;Limana;;BL;0;0;4509.0;2001;39,1203;2002;4534;2002
2;5;25;25030;25030;Livinallongo del Col di Lana;;BL;0;0;1417.0;2001;100,0106;2002;1414;2002
2;5;25;25031;25031;Longarone;;BL;0;0;4122.0;2001;103,9839;2002;4120;2002
2;5;25;25032;25032;Lorenzago di Cadore;;BL;0;0;578.0;2001;27,3438;2002;593;2002
2;5;25;25033;25033;Lozzo di Cadore;;BL;0;0;1615.0;2001;30,4044;2002;1622;2002
2;5;25;25034;25034;Mel;;BL;0;0;6248.0;2001;86,2410;2002;6234;2002
2;5;25;25035;25035;Ospitale di Cadore;;BL;0;0;365.0;2001;39,7803;2002;380;2002
2;5;25;25036;25036;Pedavena;;BL;0;0;4387.0;2001;25,0553;2002;4424;2002
2;5;25;25037;25037;Perarolo di Cadore;;BL;0;0;362.0;2001;43,9414;2002;351;2002
2;5;25;25038;25038;Pieve d'Alpago;;BL;0;0;2028.0;2001;25,0170;2002;2030;2002
2;5;25;25039;25039;Pieve di Cadore;;BL;0;0;3858.0;2001;67,1719;2002;3896;2002
2;5;25;25040;25040;Ponte nelle Alpi;;BL;0;0;7913.0;2001;58,1401;2002;7970;2002
2;5;25;25041;25041;Puos d'Alpago;;BL;0;0;2347.0;2001;14,0163;2002;2353;2002
2;5;25;25042;25042;Quero;;BL;0;0;2312.0;2001;28,2213;2002;2432;2002
2;5;25;25043;25043;Rivamonte Agordino;;BL;0;0;688.0;2001;23,3095;2002;676;2002
2;5;25;25044;25044;Rocca Pietore;;BL;0;0;1451.0;2001;73,2930;2002;1421;2002
2;5;25;25045;25045;San Gregorio nelle Alpi;;BL;0;0;1599.0;2001;19,1176;2002;1617;2002
2;5;25;25046;25046;San Nicolò di Comelico;;BL;0;0;426.0;2001;24,1594;2002;432;2002
2;5;25;25047;25047;San Pietro di Cadore;;BL;0;0;1839.0;2001;52,1268;2002;1815;2002
2;5;25;25048;25048;Santa Giustina;;BL;0;0;6428.0;2001;35,9234;2002;6421;2002
2;5;25;25049;25049;San Tomaso Agordino;;BL;0;0;812.0;2001;19,1806;2002;781;2002
2;5;25;25050;25050;Santo Stefano di Cadore;;BL;0;0;2905.0;2001;100,6205;2002;2859;2002
2;5;25;25051;25051;San Vito di Cadore;;BL;0;0;1718.0;2001;61,6156;2002;1732;2002
2;5;25;25052;25052;Sappada;;BL;0;0;1359.0;2001;62,0616;2002;1351;2002
2;5;25;25053;25053;Sedico;;BL;0;0;8701.0;2001;91,2028;2002;8852;2002
2;5;25;25054;25054;Selva di Cadore;;BL;0;0;563.0;2001;33,3266;2002;564;2002
2;5;25;25055;25055;Seren del Grappa;;BL;0;0;2607.0;2001;62,5689;2002;2578;2002
2;5;25;25056;25056;Sospirolo;;BL;0;0;3193.0;2001;65,8581;2002;3200;2002
2;5;25;25057;25057;Soverzene;;BL;0;0;422.0;2001;14,7910;2002;424;2002
2;5;25;25058;25058;Sovramonte;;BL;0;0;1697.0;2001;50,5434;2002;1687;2002
2;5;25;25059;25059;Taibon Agordino;;BL;0;0;1772.0;2001;90,0570;2002;1804;2002
2;5;25;25060;25060;Tambre;;BL;0;0;1529.0;2001;45,2793;2002;1536;2002
2;5;25;25061;25061;Trichiana;;BL;0;0;4498.0;2001;43,9638;2002;4457;2002
2;5;25;25062;25062;Vallada Agordina;;BL;0;0;556.0;2001;12,9988;2002;546;2002
2;5;25;25063;25063;Valle di Cadore;;BL;0;0;2033.0;2001;40,6393;2002;2020;2002
2;5;25;25064;25064;Vas;;BL;0;0;864.0;2001;17,6932;2002;882;2002
2;5;25;25065;25065;Vigo di Cadore;;BL;0;0;1650.0;2001;70,0657;2002;1619;2002
2;5;25;25066;25066;Vodo Cadore;;BL;0;0;936.0;2001;46,8767;2002;946;2002
2;5;25;25067;25067;Voltago Agordino;;BL;0;0;991.0;2001;23,4693;2002;991;2002
2;5;25;25068;25068;Zoldo Alto;;BL;0;0;1184.0;2001;61,8003;2002;1138;2002
2;5;25;25069;25069;Zoppè di Cadore;;BL;0;0;303.0;2001;4,3319;2002;304;2002
2;5;26;26001;26001;Altivole;;TV;0;0;6122.0;2001;21,9467;2002;6168;2002
2;5;26;26002;26002;Arcade;;TV;0;0;3440.0;2001;8,2724;2002;3545;2002
2;5;26;26003;26003;Asolo;;TV;0;0;7605.0;2001;25,3666;2002;7817;2002
2;5;26;26004;26004;Borso del Grappa;;TV;0;0;4935.0;2001;33,1390;2002;4977;2002
2;5;26;26005;26005;Breda di Piave;;TV;0;0;6348.0;2001;25,7607;2002;6635;2002
2;5;26;26006;26006;Caerano di San Marco;;TV;0;0;7027.0;2001;12,0885;2002;7019;2002
2;5;26;26007;26007;Cappella Maggiore;;TV;0;0;4412.0;2001;11,0860;2002;4364;2002
2;5;26;26008;26008;Carbonera;;TV;0;0;9804.0;2001;19,8826;2002;10086;2002
2;5;26;26009;26009;Casale sul Sile;;TV;0;0;9461.0;2001;26,9182;2002;10183;2002
2;5;26;26010;26010;Casier;;TV;0;0;8935.0;2001;13,4259;2002;9318;2002
2;5;26;26011;26011;Castelcucco;;TV;0;0;1871.0;2001;8,7916;2002;1967;2002
2;5;26;26012;26012;Castelfranco Veneto;;TV;0;0;31486.0;2001;51,6091;2002;31877;2002
2;5;26;26013;26013;Castello di Godego;;TV;0;0;6347.0;2001;18,1316;2002;6369;2002
2;5;26;26014;26014;Cavaso del Tomba;;TV;0;0;2675.0;2001;18,9730;2002;2778;2002
2;5;26;26015;26015;Cessalto;;TV;0;0;3134.0;2001;28,1773;2002;3197;2002
2;5;26;26016;26016;Chiarano;;TV;0;0;3114.0;2001;19,9234;2002;3215;2002
2;5;26;26017;26017;Cimadolmo;;TV;0;0;3327.0;2001;17,8955;2002;3388;2002
2;5;26;26018;26018;Cison di Valmarino;;TV;0;0;2553.0;2001;28,8120;2002;2572;2002
2;5;26;26019;26019;Codognè;;TV;0;0;5068.0;2001;21,7508;2002;5082;2002
2;5;26;26020;26020;Colle Umberto;;TV;0;0;4572.0;2001;13,5797;2002;4667;2002
2;5;26;26021;26021;Conegliano;;TV;0;0;35100.0;2001;36,3830;2002;35241;2002
2;5;26;26022;26022;Cordignano;;TV;0;0;6374.0;2001;26,2400;2002;6518;2002
2;5;26;26023;26023;Cornuda;;TV;0;0;5730.0;2001;12,5336;2002;5863;2002
2;5;26;26024;26024;Crespano del Grappa;;TV;0;0;4328.0;2001;17,8100;2002;4318;2002
2;5;26;26025;26025;Crocetta del Montello;;TV;0;0;5709.0;2001;26,5682;2002;5743;2002
2;5;26;26026;26026;Farra di Soligo;;TV;0;0;7892.0;2001;28,3399;2002;7993;2002
2;5;26;26027;26027;Follina;;TV;0;0;3646.0;2001;24,0814;2002;3802;2002
2;5;26;26028;26028;Fontanelle;;TV;0;0;5471.0;2001;35,3531;2002;5500;2002
2;5;26;26029;26029;Fonte;;TV;0;0;5479.0;2001;14,5967;2002;5432;2002
2;5;26;26030;26030;Fregona;;TV;0;0;2927.0;2001;42,7315;2002;2911;2002
2;5;26;26031;26031;Gaiarine;;TV;0;0;6161.0;2001;28,7793;2002;6169;2002
2;5;26;26032;26032;Giavera del Montello;;TV;0;0;4318.0;2001;20,1875;2002;4458;2002
2;5;26;26033;26033;Godega di Sant'Urbano;;TV;0;0;5954.0;2001;24,3420;2002;5957;2002
2;5;26;26034;26034;Gorgo al Monticano;;TV;0;0;3977.0;2001;27,0877;2002;3993;2002
2;5;26;26035;26035;Istrana;;TV;0;0;7763.0;2001;26,4725;2002;7754;2002
2;5;26;26036;26036;Loria;;TV;0;0;7764.0;2001;23,2502;2002;7964;2002
2;5;26;26037;26037;Mansuè;;TV;0;0;4132.0;2001;27,0957;2002;4189;2002
2;5;26;26038;26038;Mareno di Piave;;TV;0;0;7870.0;2001;27,7706;2002;8014;2002
2;5;26;26039;26039;Maser;;TV;0;0;4846.0;2001;25,8540;2002;4835;2002
2;5;26;26040;26040;Maserada sul Piave;;TV;0;0;7575.0;2001;28,7699;2002;8031;2002
2;5;26;26041;26041;Meduna di Livenza;;TV;0;0;2702.0;2001;15,3754;2002;2695;2002
2;5;26;26042;26042;Miane;;TV;0;0;3416.0;2001;30,8836;2002;3497;2002
2;5;26;26043;26043;Mogliano Veneto;;TV;0;0;26322.0;2001;46,2562;2002;26350;2002
2;5;26;26044;26044;Monastier di Treviso;;TV;0;0;3554.0;2001;25,2614;2002;3572;2002
2;5;26;26045;26045;Monfumo;;TV;0;0;1428.0;2001;11,4548;2002;1420;2002
2;5;26;26046;26046;Montebelluna;;TV;0;0;27539.0;2001;49,0066;2002;28011;2002
2;5;26;26047;26047;Morgano;;TV;0;0;3754.0;2001;11,7458;2002;3841;2002
2;5;26;26048;26048;Moriago della Battaglia;;TV;0;0;2627.0;2001;13,7573;2002;2664;2002
2;5;26;26049;26049;Motta di Livenza;;TV;0;0;9657.0;2001;37,7775;2002;9686;2002
2;5;26;26050;26050;Nervesa della Battaglia;;TV;0;0;6653.0;2001;34,9728;2002;6342;2002
2;5;26;26051;26051;Oderzo;;TV;0;0;17316.0;2001;42,3534;2002;17734;2002
2;5;26;26052;26052;Ormelle;;TV;0;0;4087.0;2001;18,8269;2002;4082;2002
2;5;26;26053;26053;Orsago;;TV;0;0;3598.0;2001;10,7066;2002;3646;2002
2;5;26;26054;26054;Paderno del Grappa;;TV;0;0;2002.0;2001;19,5284;2002;2031;2002
2;5;26;26055;26055;Paese;;TV;0;0;18407.0;2001;38,0890;2002;18749;2002
2;5;26;26056;26056;Pederobba;;TV;0;0;7061.0;2001;27,2931;2002;7163;2002
2;5;26;26057;26057;Pieve di Soligo;;TV;0;0;10673.0;2001;19,0228;2002;10945;2002
2;5;26;26058;26058;Ponte di Piave;;TV;0;0;7128.0;2001;32,4354;2002;7210;2002
2;5;26;26059;26059;Ponzano Veneto;;TV;0;0;9783.0;2001;22,2704;2002;10211;2002
2;5;26;26060;26060;Portobuffolè;;TV;0;0;739.0;2001;5,0808;2002;756;2002
2;5;26;26061;26061;Possagno;;TV;0;0;2029.0;2001;12,1102;2002;2058;2002
2;5;26;26062;26062;Povegliano;;TV;0;0;4109.0;2001;12,9146;2002;4286;2002
2;5;26;26063;26063;Preganziol;;TV;0;0;14706.0;2001;23,1036;2002;15037;2002
2;5;26;26064;26064;Quinto di Treviso;;TV;0;0;9288.0;2001;19,0402;2002;9282;2002
2;5;26;26065;26065;Refrontolo;;TV;0;0;1805.0;2001;13,0349;2002;1798;2002
2;5;26;26066;26066;Resana;;TV;0;0;7491.0;2001;24,8912;2002;7636;2002
2;5;26;26067;26067;Revine Lago;;TV;0;0;2119.0;2001;18,7927;2002;2159;2002
2;5;26;26068;26068;Riese Pio X;;TV;0;0;9627.0;2001;30,6438;2002;9847;2002
2;5;26;26069;26069;Roncade;;TV;0;0;11911.0;2001;61,7761;2002;12077;2002
2;5;26;26070;26070;Salgareda;;TV;0;0;5574.0;2001;27,5512;2002;5742;2002
2;5;26;26071;26071;San Biagio di Callalta;;TV;0;0;11439.0;2001;48,5047;2002;11383;2002
2;5;26;26072;26072;San Fior;;TV;0;0;6153.0;2001;17,8167;2002;6215;2002
2;5;26;26073;26073;San Pietro di Feletto;;TV;0;0;4890.0;2001;19,2585;2002;4930;2002
2;5;26;26074;26074;San Polo di Piave;;TV;0;0;4536.0;2001;20,9825;2002;4553;2002
2;5;26;26075;26075;Santa Lucia di Piave;;TV;0;0;7226.0;2001;19,8094;2002;7417;2002
2;5;26;26076;26076;San Vendemiano;;TV;0;0;8776.0;2001;18,5057;2002;8974;2002
2;5;26;26077;26077;San Zenone degli Ezzelini;;TV;0;0;6506.0;2001;19,9659;2002;6660;2002
2;5;26;26078;26078;Sarmede;;TV;0;0;3004.0;2001;18,0152;2002;3038;2002
2;5;26;26079;26079;Segusino;;TV;0;0;1980.0;2001;18,2274;2002;2012;2002
2;5;26;26080;26080;Sernaglia della Battaglia;;TV;0;0;5799.0;2001;20,1513;2002;5910;2002
2;5;26;26081;26081;Silea;;TV;0;0;9114.0;2001;18,9531;2002;9420;2002
2;5;26;26082;26082;Spresiano;;TV;0;0;9251.0;2001;25,7251;2002;9454;2002
2;5;26;26083;26083;Susegana;;TV;0;0;10754.0;2001;44,0979;2002;10945;2002
2;5;26;26084;26084;Tarzo;;TV;0;0;4537.0;2001;23,9061;2002;4624;2002
2;5;26;26085;26085;Trevignano;;TV;0;0;9074.0;2001;26,4945;2002;9186;2002
2;5;26;26086;26086;Treviso;;TV;1;0;80144.0;2001;55,5787;2002;80705;2002
2;5;26;26087;26087;Valdobbiadene;;TV;0;0;10624.0;2001;62,8943;2002;10625;2002
2;5;26;26088;26088;Vazzola;;TV;0;0;6405.0;2001;26,1591;2002;6606;2002
2;5;26;26089;26089;Vedelago;;TV;0;0;13826.0;2001;61,8489;2002;14082;2002
2;5;26;26090;26090;Vidor;;TV;0;0;3405.0;2001;13,4258;2002;3470;2002
2;5;26;26091;26091;Villorba;;TV;0;0;16921.0;2001;30,5337;2002;17162;2002
2;5;26;26092;26092;Vittorio Veneto;;TV;0;0;29184.0;2001;82,8023;2002;29206;2002
2;5;26;26093;26093;Volpago del Montello;;TV;0;0;9084.0;2001;44,8222;2002;9066;2002
2;5;26;26094;26094;Zenson di Piave;;TV;0;0;1694.0;2001;9,4961;2002;1719;2002
2;5;26;26095;26095;Zero Branco;;TV;0;0;8581.0;2001;26,0637;2002;8695;2002
2;5;27;27001;27001;Annone Veneto;;VE;0;0;3490.0;2001;25,9341;2002;3555;2002
2;5;27;27002;27002;Campagna Lupia;;VE;0;0;6288.0;2001;87,6009;2002;6404;2002
2;5;27;27003;27003;Campolongo Maggiore;;VE;0;0;9196.0;2001;23,6147;2002;9218;2002
2;5;27;27004;27004;Camponogara;;VE;0;0;10905.0;2001;21,2990;2002;11251;2002
2;5;27;27005;27005;Caorle;;VE;0;0;11342.0;2001;153,8344;2002;11449;2002
2;5;27;27006;27006;Cavarzere;;VE;0;0;15504.0;2001;140,4373;2002;15459;2002
2;5;27;27007;27007;Ceggia;;VE;0;0;5096.0;2001;22,1037;2002;5168;2002
2;5;27;27008;27008;Chioggia;;VE;0;0;51779.0;2001;186,8022;2002;51563;2002
2;5;27;27009;27009;Cinto Caomaggiore;;VE;0;0;3168.0;2001;21,3147;2002;3149;2002
2;5;27;27010;27010;Cona;;VE;0;0;3253.0;2001;65,1116;2002;3267;2002
2;5;27;27011;27011;Concordia Sagittaria;;VE;0;0;10492.0;2001;66,8350;2002;10558;2002
2;5;27;27012;27012;Dolo;;VE;0;0;14442.0;2001;24,2839;2002;14339;2002
2;5;27;27013;27013;Eraclea;;VE;0;0;12460.0;2001;95,4536;2002;12596;2002
2;5;27;27014;27014;Fiesso d'Artico;;VE;0;0;5779.0;2001;6,3103;2002;5969;2002
2;5;27;27015;27015;Fossalta di Piave;;VE;0;0;4022.0;2001;9,6401;2002;4130;2002
2;5;27;27016;27016;Fossalta di Portogruaro;;VE;0;0;5843.0;2001;31,1039;2002;5844;2002
2;5;27;27017;27017;Fossò;;VE;0;0;5922.0;2001;10,1823;2002;5955;2002
2;5;27;27018;27018;Gruaro;;VE;0;0;2690.0;2001;17,4840;2002;2684;2002
2;5;27;27019;27019;Jesolo;;VE;0;0;22698.0;2001;96,3959;2002;22829;2002
2;5;27;27020;27020;Marcon;;VE;0;0;12199.0;2001;25,5176;2002;12327;2002
2;5;27;27021;27021;Martellago;;VE;0;0;19476.0;2001;20,1755;2002;19491;2002
2;5;27;27022;27022;Meolo;;VE;0;0;6054.0;2001;26,6122;2002;6193;2002
2;5;27;27023;27023;Mira;;VE;0;0;35355.0;2001;99,1379;2002;35700;2002
2;5;27;27024;27024;Mirano;;VE;0;0;26206.0;2001;45,6301;2002;26005;2002
2;5;27;27025;27025;Musile di Piave;;VE;0;0;10249.0;2001;44,8684;2002;10364;2002
2;5;27;27026;27026;Noale;;VE;0;0;14790.0;2001;24,6898;2002;15082;2002
2;5;27;27027;27027;Noventa di Piave;;VE;0;0;5952.0;2001;17,9962;2002;6062;2002
2;5;27;27028;27028;Pianiga;;VE;0;0;9168.0;2001;20,0705;2002;9303;2002
2;5;27;27029;27029;Portogruaro;;VE;0;0;24571.0;2001;102,3110;2002;24630;2002
2;5;27;27030;27030;Pramaggiore;;VE;0;0;3985.0;2001;24,2155;2002;4111;2002
2;5;27;27031;27031;Quarto d'Altino;;VE;0;0;7228.0;2001;28,3288;2002;7397;2002
2;5;27;27032;27032;Salzano;;VE;0;0;11593.0;2001;17,1835;2002;11680;2002
2;5;27;27033;27033;San Donà di Piave;;VE;0;0;35417.0;2001;78,8768;2002;35770;2002
2;5;27;27034;27034;San Michele al Tagliamento;;VE;0;0;11441.0;2001;114,4043;2002;11498;2002
2;5;27;27035;27035;Santa Maria di Sala;;VE;0;0;13685.0;2001;28,0509;2002;13975;2002
2;5;27;27036;27036;San Stino di Livenza;;VE;0;0;11763.0;2001;67,9665;2002;11893;2002
2;5;27;27037;27037;Scorzè;;VE;0;0;17295.0;2001;33,2872;2002;17675;2002
2;5;27;27038;27038;Spinea;;VE;0;0;24517.0;2001;14,9521;2002;24439;2002
2;5;27;27039;27039;Stra;;VE;0;0;7031.0;2001;8,8155;2002;7082;2002
2;5;27;27040;27040;Teglio Veneto;;VE;0;0;1979.0;2001;11,4413;2002;1970;2002
2;5;27;27041;27041;Torre di Mosto;;VE;0;0;4302.0;2001;37,9986;2002;4403;2002
2;5;27;27042;27042;Venezia;;VE;1;1;271073.0;2001;417,0199;2002;268852;2002
2;5;27;27043;27043;Vigonovo;;VE;0;0;8064.0;2001;12,8657;2002;8263;2002
2;5;27;27044;27044;Cavallino-Treporti;;VE;0;0;11824.0;2001;44,7134;2002;11987;2002
2;5;28;28001;28001;Abano Terme;;PD;0;0;18206.0;2001;21,4379;2002;18237;2002
2;5;28;28002;28002;Agna;;PD;0;0;3158.0;2001;18,7852;2002;3213;2002
2;5;28;28003;28003;Albignasego;;PD;0;0;19147.0;2001;21,1907;2002;19163;2002
2;5;28;28004;28004;Anguillara Veneta;;PD;0;0;4739.0;2001;21,5705;2002;4717;2002
2;5;28;28005;28005;Arquà Petrarca;;PD;0;0;1876.0;2001;12,5158;2002;1855;2002
2;5;28;28006;28006;Arre;;PD;0;0;2029.0;2001;12,3439;2002;2032;2002
2;5;28;28007;28007;Arzergrande;;PD;0;0;4113.0;2001;13,6428;2002;4129;2002
2;5;28;28008;28008;Bagnoli di Sopra;;PD;0;0;3882.0;2001;34,9418;2002;3859;2002
2;5;28;28009;28009;Baone;;PD;0;0;3138.0;2001;24,4195;2002;3129;2002
2;5;28;28010;28010;Barbona;;PD;0;0;780.0;2001;8,5865;2002;775;2002
2;5;28;28011;28011;Battaglia Terme;;PD;0;0;4152.0;2001;6,2290;2002;4085;2002
2;5;28;28012;28012;Boara Pisani;;PD;0;0;2507.0;2001;16,6708;2002;2542;2002
2;5;28;28013;28013;Borgoricco;;PD;0;0;6939.0;2001;20,3940;2002;7105;2002
2;5;28;28014;28014;Bovolenta;;PD;0;0;3144.0;2001;22,7799;2002;3163;2002
2;5;28;28015;28015;Brugine;;PD;0;0;6107.0;2001;19,5470;2002;6283;2002
2;5;28;28016;28016;Cadoneghe;;PD;0;0;14755.0;2001;13,2404;2002;14926;2002
2;5;28;28017;28017;Campodarsego;;PD;0;0;11474.0;2001;25,7146;2002;11555;2002
2;5;28;28018;28018;Campodoro;;PD;0;0;2170.0;2001;11,2243;2002;2242;2002
2;5;28;28019;28019;Camposampiero;;PD;0;0;10680.0;2001;21,1244;2002;10879;2002
2;5;28;28020;28020;Campo San Martino;;PD;0;0;5371.0;2001;13,1599;2002;5347;2002
2;5;28;28021;28021;Candiana;;PD;0;0;2455.0;2001;22,2680;2002;2451;2002
2;5;28;28022;28022;Carceri;;PD;0;0;1524.0;2001;9,8080;2002;1528;2002
2;5;28;28023;28023;Carmignano di Brenta;;PD;0;0;7027.0;2001;14,6277;2002;7107;2002
2;5;28;28026;28026;Cartura;;PD;0;0;4075.0;2001;16,2785;2002;4128;2002
2;5;28;28027;28027;Casale di Scodosia;;PD;0;0;4856.0;2001;21,3152;2002;4843;2002
2;5;28;28028;28028;Casalserugo;;PD;0;0;5519.0;2001;15,5043;2002;5541;2002
2;5;28;28029;28029;Castelbaldo;;PD;0;0;1697.0;2001;15,1747;2002;1683;2002
2;5;28;28030;28030;Cervarese Santa Croce;;PD;0;0;4725.0;2001;17,7049;2002;4784;2002
2;5;28;28031;28031;Cinto Euganeo;;PD;0;0;2039.0;2001;19,7569;2002;2053;2002
2;5;28;28032;28032;Cittadella;;PD;0;0;18743.0;2001;36,6785;2002;18883;2002
2;5;28;28033;28033;Codevigo;;PD;0;0;5617.0;2001;70,0181;2002;5617;2002
2;5;28;28034;28034;Conselve;;PD;0;0;8970.0;2001;24,2860;2002;9044;2002
2;5;28;28035;28035;Correzzola;;PD;0;0;5310.0;2001;42,3254;2002;5339;2002
2;5;28;28036;28036;Curtarolo;;PD;0;0;6294.0;2001;14,7289;2002;6518;2002
2;5;28;28037;28037;Este;;PD;0;0;16704.0;2001;32,8074;2002;16722;2002
2;5;28;28038;28038;Fontaniva;;PD;0;0;7460.0;2001;20,6111;2002;7508;2002
2;5;28;28039;28039;Galliera Veneta;;PD;0;0;6614.0;2001;8,9539;2002;6641;2002
2;5;28;28040;28040;Galzignano Terme;;PD;0;0;4225.0;2001;18,2007;2002;4229;2002
2;5;28;28041;28041;Gazzo;;PD;0;0;3457.0;2001;22,7096;2002;3521;2002
2;5;28;28042;28042;Grantorto;;PD;0;0;3778.0;2001;14,1597;2002;3837;2002
2;5;28;28043;28043;Granze;;PD;0;0;1671.0;2001;11,4734;2002;1676;2002
2;5;28;28044;28044;Legnaro;;PD;0;0;6895.0;2001;14,9138;2002;7014;2002
2;5;28;28045;28045;Limena;;PD;0;0;6858.0;2001;15,1539;2002;6934;2002
2;5;28;28046;28046;Loreggia;;PD;0;0;5754.0;2001;19,1159;2002;5932;2002
2;5;28;28047;28047;Lozzo Atestino;;PD;0;0;3108.0;2001;24,0731;2002;3113;2002
2;5;28;28048;28048;Maserà di Padova;;PD;0;0;7695.0;2001;17,5822;2002;7957;2002
2;5;28;28049;28049;Masi;;PD;0;0;1802.0;2001;13,7647;2002;1786;2002
2;5;28;28050;28050;Massanzago;;PD;0;0;4703.0;2001;13,2228;2002;4937;2002
2;5;28;28051;28051;Megliadino San Fidenzio;;PD;0;0;1834.0;2001;15,7090;2002;1828;2002
2;5;28;28052;28052;Megliadino San Vitale;;PD;0;0;1946.0;2001;15,2475;2002;1999;2002
2;5;28;28053;28053;Merlara;;PD;0;0;2960.0;2001;21,3457;2002;2991;2002
2;5;28;28054;28054;Mestrino;;PD;0;0;8442.0;2001;19,1899;2002;8671;2002
2;5;28;28055;28055;Monselice;;PD;0;0;17458.0;2001;50,5708;2002;17444;2002
2;5;28;28056;28056;Montagnana;;PD;0;0;9391.0;2001;45,0275;2002;9315;2002
2;5;28;28057;28057;Montegrotto Terme;;PD;0;0;10405.0;2001;15,3701;2002;10430;2002
2;5;28;28058;28058;Noventa Padovana;;PD;0;0;8083.0;2001;7,0707;2002;8260;2002
2;5;28;28059;28059;Ospedaletto Euganeo;;PD;0;0;5401.0;2001;21,4782;2002;5522;2002
2;5;28;28060;28060;Padova;;PD;1;0;204870.0;2001;92,9913;2002;204533;2002
2;5;28;28061;28061;Pernumia;;PD;0;0;3717.0;2001;13,1798;2002;3697;2002
2;5;28;28062;28062;Piacenza d'Adige;;PD;0;0;1419.0;2001;18,4890;2002;1407;2002
2;5;28;28063;28063;Piazzola sul Brenta;;PD;0;0;10682.0;2001;40,9330;2002;10667;2002
2;5;28;28064;28064;Piombino Dese;;PD;0;0;8604.0;2001;29,6450;2002;8715;2002
2;5;28;28065;28065;Piove di Sacco;;PD;0;0;17517.0;2001;35,7342;2002;17651;2002
2;5;28;28066;28066;Polverara;;PD;0;0;2345.0;2001;9,8441;2002;2381;2002
2;5;28;28067;28067;Ponso;;PD;0;0;2365.0;2001;10,8489;2002;2411;2002
2;5;28;28068;28068;Pontelongo;;PD;0;0;3759.0;2001;10,8861;2002;3794;2002
2;5;28;28069;28069;Ponte San Nicolò;;PD;0;0;12059.0;2001;13,5514;2002;12313;2002
2;5;28;28070;28070;Pozzonovo;;PD;0;0;3445.0;2001;24,6155;2002;3447;2002
2;5;28;28071;28071;Rovolon;;PD;0;0;4171.0;2001;27,6862;2002;4139;2002
2;5;28;28072;28072;Rubano;;PD;0;0;13671.0;2001;14,5191;2002;13784;2002
2;5;28;28073;28073;Saccolongo;;PD;0;0;4477.0;2001;13,9042;2002;4459;2002
2;5;28;28074;28074;Saletto;;PD;0;0;2577.0;2001;10,7354;2002;2626;2002
2;5;28;28075;28075;San Giorgio delle Pertiche;;PD;0;0;7846.0;2001;18,8580;2002;8004;2002
2;5;28;28076;28076;San Giorgio in Bosco;;PD;0;0;5834.0;2001;28,3500;2002;5830;2002
2;5;28;28077;28077;San Martino di Lupari;;PD;0;0;11420.0;2001;24,1225;2002;11642;2002
2;5;28;28078;28078;San Pietro in Gu;;PD;0;0;4367.0;2001;17,8972;2002;4378;2002
2;5;28;28079;28079;San Pietro Viminario;;PD;0;0;2481.0;2001;13,3063;2002;2537;2002
2;5;28;28080;28080;Santa Giustina in Colle;;PD;0;0;6397.0;2001;17,9676;2002;6497;2002
