Codice Ripartizione geografica;Codice Regione;Codice Provincia/Uts;Codice Comune (alfanumerico);Codice Comune (numerico);Comune;Comune (dizione straniera);Sigla automobilistica;Capoluogo di Provincia/Uts;Capoluogo di Regione;Popolazione legale;Anno Censimento;Superficie (Kmq);Anno (Superficie);Popolazione residente;Anno (Popolazione residente)
1;3;15;15195;15195;San Giuliano Milanese;;MI;0;0;31295.0;2001;30,8285;2006;34137;2006
1;3;15;15200;15200;Santo Stefano Ticino;;MI;0;0;3870.0;2001;4,9662;2006;4107;2006
1;3;15;15201;15201;San Vittore Olona;;MI;0;0;7437.0;2001;3,5010;2006;8155;2006
1;3;15;15202;15202;San Zenone al Lambro;;MI;0;0;3446.0;2001;7,2354;2006;3920;2006
1;3;15;15204;15204;Sedriano;;MI;0;0;10197.0;2001;7,7529;2006;10862;2006
1;3;15;15205;15205;Segrate;;MI;0;0;33199.0;2001;17,4880;2006;32892;2006
1;3;15;15206;15206;Senago;;MI;0;0;18899.0;2001;8,5956;2006;20224;2006
1;3;15;15208;15208;Seregno;;MI;0;0;39206.0;2001;13,0449;2006;40606;2006
1;3;15;15209;15209;Sesto San Giovanni;;MI;0;0;78850.0;2001;11,6996;2006;78649;2006
1;3;15;15210;15210;Settala;;MI;0;0;5790.0;2001;17,4264;2006;6962;2006
1;3;15;15211;15211;Settimo Milanese;;MI;0;0;17134.0;2001;10,7190;2006;18424;2006
1;3;15;15212;15212;Seveso;;MI;0;0;18728.0;2001;7,4024;2006;20386;2006
1;3;15;15213;15213;Solaro;;MI;0;0;12026.0;2001;6,6760;2006;13232;2006
1;3;15;15216;15216;Sovico;;MI;0;0;7043.0;2001;3,2630;2006;7558;2006
1;3;15;15217;15217;Sulbiate;;MI;0;0;3305.0;2001;5,2018;2006;3670;2006
1;3;15;15219;15219;Trezzano Rosa;;MI;0;0;3760.0;2001;3,4356;2006;4288;2006
1;3;15;15220;15220;Trezzano sul Naviglio;;MI;0;0;18114.0;2001;10,7662;2006;18840;2006
1;3;15;15221;15221;Trezzo sull'Adda;;MI;0;0;11596.0;2001;13,0534;2006;11986;2006
1;3;15;15222;15222;Tribiano;;MI;0;0;2234.0;2001;6,9378;2006;2671;2006
1;3;15;15223;15223;Triuggio;;MI;0;0;7674.0;2001;8,3930;2006;8156;2006
1;3;15;15224;15224;Truccazzano;;MI;0;0;4353.0;2001;21,9837;2006;5312;2006
1;3;15;15226;15226;Turbigo;;MI;0;0;7225.0;2001;8,5188;2006;7568;2006
1;3;15;15227;15227;Usmate Velate;;MI;0;0;8657.0;2001;9,7508;2006;9338;2006
1;3;15;15229;15229;Vanzago;;MI;0;0;6783.0;2001;6,0499;2006;8190;2006
1;3;15;15230;15230;Vaprio d'Adda;;MI;0;0;6636.0;2001;7,1545;2006;7103;2006
1;3;15;15231;15231;Varedo;;MI;0;0;12642.0;2001;4,8480;2006;12565;2006
1;3;15;15232;15232;Vedano al Lambro;;MI;0;0;7649.0;2001;1,9793;2006;7727;2006
1;3;15;15233;15233;Veduggio con Colzano;;MI;0;0;4249.0;2001;3,5554;2006;4444;2006
1;3;15;15234;15234;Verano Brianza;;MI;0;0;8859.0;2001;3,5334;2006;8953;2006
1;3;15;15235;15235;Vermezzo;;MI;0;0;3091.0;2001;6,3090;2006;3680;2006
1;3;15;15236;15236;Vernate;;MI;0;0;2345.0;2001;14,6542;2006;2724;2006
1;3;15;15237;15237;Vignate;;MI;0;0;7854.0;2001;8,5517;2006;8315;2006
1;3;15;15239;15239;Villasanta;;MI;0;0;12951.0;2001;4,8647;2006;13374;2006
1;3;15;15241;15241;Vimercate;;MI;0;0;25536.0;2001;20,7166;2006;25425;2006
1;3;15;15242;15242;Vimodrone;;MI;0;0;13868.0;2001;4,7483;2006;14191;2006
1;3;15;15243;15243;Vittuone;;MI;0;0;7526.0;2001;6,1334;2006;8923;2006
1;3;15;15244;15244;Vizzolo Predabissi;;MI;0;0;4023.0;2001;5,6505;2006;4030;2006
1;3;15;15246;15246;Zelo Surrigone;;MI;0;0;1110.0;2001;4,4278;2006;1165;2006
1;3;15;15247;15247;Zibido San Giacomo;;MI;0;0;5415.0;2001;24,5779;2006;6320;2006
1;3;15;15248;15248;Villa Cortese;;MI;0;0;6113.0;2001;3,5513;2006;6117;2006
1;3;15;15249;15249;Vanzaghello;;MI;0;0;4883.0;2001;5,5630;2006;5246;2006
1;3;15;15250;15250;Baranzate;;MI;0;0;;2001;2,7607;2006;10630;2006
1;3;16;16001;16001;Adrara San Martino;;BG;0;0;1908.0;2001;12,6055;2006;2065;2006
1;3;16;16002;16002;Adrara San Rocco;;BG;0;0;804.0;2001;9,2249;2006;826;2006
1;3;16;16003;16003;Albano Sant'Alessandro;;BG;0;0;6756.0;2001;5,3527;2006;7479;2006
1;3;16;16004;16004;Albino;;BG;0;0;16394.0;2001;31,8094;2006;17666;2006
1;3;16;16005;16005;Almè;;BG;0;0;5740.0;2001;2,0154;2006;5830;2006
1;3;16;16006;16006;Almenno San Bartolomeo;;BG;0;0;4916.0;2001;10,6065;2006;5543;2006
1;3;16;16007;16007;Almenno San Salvatore;;BG;0;0;5788.0;2001;4,7305;2006;5808;2006
1;3;16;16008;16008;Alzano Lombardo;;BG;0;0;12068.0;2001;13,6709;2006;13017;2006
1;3;16;16009;16009;Ambivere;;BG;0;0;2250.0;2001;3,2949;2006;2278;2006
1;3;16;16010;16010;Antegnate;;BG;0;0;2368.0;2001;9,7270;2006;2815;2006
1;3;16;16011;16011;Arcene;;BG;0;0;4347.0;2001;4,3472;2006;4587;2006
1;3;16;16012;16012;Ardesio;;BG;0;0;3702.0;2001;54,4369;2006;3689;2006
1;3;16;16013;16013;Arzago d'Adda;;BG;0;0;2285.0;2001;9,3077;2006;2760;2006
1;3;16;16014;16014;Averara;;BG;0;0;202.0;2001;10,6932;2006;191;2006
1;3;16;16015;16015;Aviatico;;BG;0;0;488.0;2001;8,4898;2006;535;2006
1;3;16;16016;16016;Azzano San Paolo;;BG;0;0;6769.0;2001;4,3078;2006;7417;2006
1;3;16;16017;16017;Azzone;;BG;0;0;490.0;2001;17,2892;2006;444;2006
1;3;16;16018;16018;Bagnatica;;BG;0;0;3628.0;2001;6,5491;2006;4038;2006
1;3;16;16019;16019;Barbata;;BG;0;0;607.0;2001;7,9806;2006;626;2006
1;3;16;16020;16020;Bariano;;BG;0;0;3977.0;2001;7,0745;2006;4254;2006
1;3;16;16021;16021;Barzana;;BG;0;0;1562.0;2001;2,0807;2006;1686;2006
1;3;16;16022;16022;Bedulita;;BG;0;0;710.0;2001;4,2680;2006;733;2006
1;3;16;16023;16023;Berbenno;;BG;0;0;2368.0;2001;6,1447;2006;2421;2006
1;3;16;16024;16024;Bergamo;;BG;1;0;113143.0;2001;40,1066;2006;113241;2006
1;3;16;16025;16025;Berzo San Fermo;;BG;0;0;1142.0;2001;5,8641;2006;1237;2006
1;3;16;16026;16026;Bianzano;;BG;0;0;521.0;2001;6,6704;2006;543;2006
1;3;16;16027;16027;Blello;;BG;0;0;94.0;2001;2,2008;2006;96;2006
1;3;16;16028;16028;Bolgare;;BG;0;0;4200.0;2001;8,5912;2006;4944;2006
1;3;16;16029;16029;Boltiere;;BG;0;0;4181.0;2001;4,2082;2006;5071;2006
1;3;16;16030;16030;Bonate Sopra;;BG;0;0;6238.0;2001;6,1510;2006;7406;2006
1;3;16;16031;16031;Bonate Sotto;;BG;0;0;5429.0;2001;6,4678;2006;6194;2006
1;3;16;16032;16032;Borgo di Terzo;;BG;0;0;933.0;2001;1,8306;2006;1102;2006
1;3;16;16033;16033;Bossico;;BG;0;0;997.0;2001;7,0906;2006;990;2006
1;3;16;16034;16034;Bottanuco;;BG;0;0;4567.0;2001;5,7727;2006;5057;2006
1;3;16;16035;16035;Bracca;;BG;0;0;755.0;2001;5,4653;2006;787;2006
1;3;16;16036;16036;Branzi;;BG;0;0;761.0;2001;26,1864;2006;760;2006
1;3;16;16037;16037;Brembate;;BG;0;0;7180.0;2001;5,5358;2006;7718;2006
1;3;16;16038;16038;Brembate di Sopra;;BG;0;0;6741.0;2001;4,1319;2006;7643;2006
1;3;16;16039;16039;Brembilla;;BG;0;0;4274.0;2001;21,2698;2006;4241;2006
1;3;16;16040;16040;Brignano Gera d'Adda;;BG;0;0;4773.0;2001;12,1106;2006;5311;2006
1;3;16;16041;16041;Brumano;;BG;0;0;86.0;2001;8,1425;2006;118;2006
1;3;16;16042;16042;Brusaporto;;BG;0;0;4168.0;2001;4,9947;2006;4750;2006
1;3;16;16043;16043;Calcinate;;BG;0;0;4665.0;2001;15,0832;2006;5469;2006
1;3;16;16044;16044;Calcio;;BG;0;0;4799.0;2001;15,6677;2006;5049;2006
1;3;16;16046;16046;Calusco d'Adda;;BG;0;0;8052.0;2001;8,3336;2006;8061;2006
1;3;16;16047;16047;Calvenzano;;BG;0;0;3447.0;2001;6,7239;2006;3789;2006
1;3;16;16048;16048;Camerata Cornello;;BG;0;0;594.0;2001;12,9440;2006;629;2006
1;3;16;16049;16049;Canonica d'Adda;;BG;0;0;3685.0;2001;3,2162;2006;4036;2006
1;3;16;16050;16050;Capizzone;;BG;0;0;1194.0;2001;4,6789;2006;1283;2006
1;3;16;16051;16051;Capriate San Gervasio;;BG;0;0;7252.0;2001;5,7811;2006;7356;2006
1;3;16;16052;16052;Caprino Bergamasco;;BG;0;0;2823.0;2001;8,7838;2006;3056;2006
1;3;16;16053;16053;Caravaggio;;BG;0;0;14109.0;2001;33,3883;2006;15044;2006
1;3;16;16055;16055;Carobbio degli Angeli;;BG;0;0;3317.0;2001;6,8209;2006;4151;2006
1;3;16;16056;16056;Carona;;BG;0;0;383.0;2001;44,1535;2006;374;2006
1;3;16;16057;16057;Carvico;;BG;0;0;4141.0;2001;4,5891;2006;4436;2006
1;3;16;16058;16058;Casazza;;BG;0;0;3478.0;2001;7,1132;2006;3755;2006
1;3;16;16059;16059;Casirate d'Adda;;BG;0;0;3359.0;2001;10,1746;2006;3641;2006
1;3;16;16060;16060;Casnigo;;BG;0;0;3453.0;2001;13,6219;2006;3352;2006
1;3;16;16061;16061;Cassiglio;;BG;0;0;107.0;2001;13,6773;2006;120;2006
1;3;16;16062;16062;Castelli Calepio;;BG;0;0;8936.0;2001;10,1527;2006;9404;2006
1;3;16;16063;16063;Castel Rozzone;;BG;0;0;2545.0;2001;1,7066;2006;2818;2006
1;3;16;16064;16064;Castione della Presolana;;BG;0;0;3291.0;2001;42,5001;2006;3410;2006
1;3;16;16065;16065;Castro;;BG;0;0;1416.0;2001;2,5891;2006;1401;2006
1;3;16;16066;16066;Cavernago;;BG;0;0;1667.0;2001;7,6516;2006;2114;2006
1;3;16;16067;16067;Cazzano Sant'Andrea;;BG;0;0;1402.0;2001;2,0244;2006;1499;2006
1;3;16;16068;16068;Cenate Sopra;;BG;0;0;2082.0;2001;6,9724;2006;2472;2006
1;3;16;16069;16069;Cenate Sotto;;BG;0;0;2670.0;2001;4,6167;2006;3141;2006
1;3;16;16070;16070;Cene;;BG;0;0;3931.0;2001;8,5992;2006;4093;2006
1;3;16;16071;16071;Cerete;;BG;0;0;1378.0;2001;14,0705;2006;1594;2006
1;3;16;16072;16072;Chignolo d'Isola;;BG;0;0;2702.0;2001;5,5456;2006;2878;2006
1;3;16;16073;16073;Chiuduno;;BG;0;0;5051.0;2001;6,8847;2006;5368;2006
1;3;16;16074;16074;Cisano Bergamasco;;BG;0;0;5605.0;2001;7,8160;2006;6016;2006
1;3;16;16075;16075;Ciserano;;BG;0;0;4925.0;2001;5,3074;2006;5344;2006
1;3;16;16076;16076;Cividate al Piano;;BG;0;0;4869.0;2001;9,7280;2006;5054;2006
1;3;16;16077;16077;Clusone;;BG;0;0;8259.0;2001;26,1901;2006;8629;2006
1;3;16;16078;16078;Colere;;BG;0;0;1143.0;2001;18,6268;2006;1156;2006
1;3;16;16079;16079;Cologno al Serio;;BG;0;0;9442.0;2001;18,5187;2006;10057;2006
1;3;16;16080;16080;Colzate;;BG;0;0;1662.0;2001;6,7485;2006;1623;2006
1;3;16;16081;16081;Comun Nuovo;;BG;0;0;2908.0;2001;6,4452;2006;3659;2006
1;3;16;16082;16082;Corna Imagna;;BG;0;0;923.0;2001;4,5017;2006;982;2006
1;3;16;16083;16083;Cortenuova;;BG;0;0;1667.0;2001;7,3490;2006;1792;2006
1;3;16;16084;16084;Costa di Mezzate;;BG;0;0;2747.0;2001;5,2228;2006;3133;2006
1;3;16;16085;16085;Costa Valle Imagna;;BG;0;0;620.0;2001;4,2120;2006;630;2006
1;3;16;16086;16086;Costa Volpino;;BG;0;0;8460.0;2001;18,6740;2006;8665;2006
1;3;16;16087;16087;Covo;;BG;0;0;3154.0;2001;12,9435;2006;3793;2006
1;3;16;16088;16088;Credaro;;BG;0;0;2297.0;2001;3,4135;2006;2917;2006
1;3;16;16089;16089;Curno;;BG;0;0;7193.0;2001;4,7049;2006;7525;2006
1;3;16;16090;16090;Cusio;;BG;0;0;313.0;2001;9,4071;2006;281;2006
1;3;16;16091;16091;Dalmine;;BG;0;0;21459.0;2001;11,8075;2006;22290;2006
1;3;16;16092;16092;Dossena;;BG;0;0;1015.0;2001;19,5582;2006;1005;2006
1;3;16;16093;16093;Endine Gaiano;;BG;0;0;3100.0;2001;21,0715;2006;3354;2006
1;3;16;16094;16094;Entratico;;BG;0;0;1452.0;2001;4,1452;2006;1727;2006
1;3;16;16096;16096;Fara Gera d'Adda;;BG;0;0;6748.0;2001;10,7815;2006;7517;2006
1;3;16;16097;16097;Fara Olivana con Sola;;BG;0;0;1167.0;2001;5,0407;2006;1149;2006
1;3;16;16098;16098;Filago;;BG;0;0;2665.0;2001;5,4232;2006;3075;2006
1;3;16;16099;16099;Fino del Monte;;BG;0;0;1116.0;2001;4,2877;2006;1164;2006
1;3;16;16100;16100;Fiorano al Serio;;BG;0;0;2904.0;2001;1,0600;2006;3107;2006
1;3;16;16101;16101;Fontanella;;BG;0;0;3628.0;2001;17,7969;2006;3863;2006
1;3;16;16102;16102;Fonteno;;BG;0;0;697.0;2001;10,9290;2006;692;2006
1;3;16;16103;16103;Foppolo;;BG;0;0;208.0;2001;16,1428;2006;210;2006
1;3;16;16104;16104;Foresto Sparso;;BG;0;0;2847.0;2001;7,8683;2006;3153;2006
1;3;16;16105;16105;Fornovo San Giovanni;;BG;0;0;2707.0;2001;7,0447;2006;3019;2006
1;3;16;16106;16106;Fuipiano Valle Imagna;;BG;0;0;230.0;2001;4,2797;2006;237;2006
1;3;16;16107;16107;Gandellino;;BG;0;0;1100.0;2001;25,1342;2006;1050;2006
1;3;16;16108;16108;Gandino;;BG;0;0;5649.0;2001;29,0319;2006;5744;2006
1;3;16;16109;16109;Gandosso;;BG;0;0;1324.0;2001;3,1267;2006;1470;2006
1;3;16;16110;16110;Gaverina Terme;;BG;0;0;906.0;2001;5,1962;2006;938;2006
1;3;16;16111;16111;Gazzaniga;;BG;0;0;4968.0;2001;14,4134;2006;4999;2006
1;3;16;16112;16112;Gerosa;;BG;0;0;383.0;2001;10,1680;2006;388;2006
1;3;16;16113;16113;Ghisalba;;BG;0;0;4626.0;2001;10,5881;2006;5345;2006
1;3;16;16114;16114;Gorlago;;BG;0;0;4607.0;2001;5,6976;2006;4890;2006
1;3;16;16115;16115;Gorle;;BG;0;0;5063.0;2001;2,5201;2006;5878;2006
1;3;16;16116;16116;Gorno;;BG;0;0;1778.0;2001;10,0001;2006;1718;2006
1;3;16;16117;16117;Grassobbio;;BG;0;0;5378.0;2001;8,7413;2006;5992;2006
1;3;16;16118;16118;Gromo;;BG;0;0;1225.0;2001;20,0692;2006;1244;2006
1;3;16;16119;16119;Grone;;BG;0;0;730.0;2001;7,7773;2006;852;2006
1;3;16;16120;16120;Grumello del Monte;;BG;0;0;6353.0;2001;9,9408;2006;6899;2006
1;3;16;16121;16121;Isola di Fondra;;BG;0;0;184.0;2001;12,8327;2006;200;2006
1;3;16;16122;16122;Isso;;BG;0;0;630.0;2001;5,0586;2006;704;2006
1;3;16;16123;16123;Lallio;;BG;0;0;3832.0;2001;2,1559;2006;4106;2006
1;3;16;16124;16124;Leffe;;BG;0;0;4940.0;2001;6,6909;2006;4733;2006
1;3;16;16125;16125;Lenna;;BG;0;0;704.0;2001;12,7383;2006;658;2006
1;3;16;16126;16126;Levate;;BG;0;0;3266.0;2001;5,5315;2006;3613;2006
1;3;16;16127;16127;Locatello;;BG;0;0;740.0;2001;3,7896;2006;815;2006
1;3;16;16128;16128;Lovere;;BG;0;0;5437.0;2001;7,9170;2006;5337;2006
1;3;16;16129;16129;Lurano;;BG;0;0;2093.0;2001;4,0469;2006;2297;2006
1;3;16;16130;16130;Luzzana;;BG;0;0;719.0;2001;3,4846;2006;781;2006
1;3;16;16131;16131;Madone;;BG;0;0;3181.0;2001;3,0689;2006;3810;2006
1;3;16;16132;16132;Mapello;;BG;0;0;5606.0;2001;8,6702;2006;5925;2006
1;3;16;16133;16133;Martinengo;;BG;0;0;8570.0;2001;22,0512;2006;9300;2006
1;3;16;16134;16134;Mezzoldo;;BG;0;0;222.0;2001;18,8383;2006;211;2006
1;3;16;16135;16135;Misano di Gera d'Adda;;BG;0;0;2590.0;2001;6,1053;2006;3024;2006
1;3;16;16136;16136;Moio de' Calvi;;BG;0;0;195.0;2001;6,3564;2006;194;2006
1;3;16;16137;16137;Monasterolo del Castello;;BG;0;0;938.0;2001;8,7535;2006;1137;2006
1;3;16;16139;16139;Montello;;BG;0;0;2392.0;2001;1,8156;2006;2786;2006
1;3;16;16140;16140;Morengo;;BG;0;0;2248.0;2001;9,5627;2006;2578;2006
1;3;16;16141;16141;Mornico al Serio;;BG;0;0;2588.0;2001;6,9226;2006;2638;2006
1;3;16;16142;16142;Mozzanica;;BG;0;0;3921.0;2001;9,4646;2006;4335;2006
1;3;16;16143;16143;Mozzo;;BG;0;0;6895.0;2001;3,6417;2006;7259;2006
1;3;16;16144;16144;Nembro;;BG;0;0;11108.0;2001;15,2348;2006;11223;2006
1;3;16;16145;16145;Olmo al Brembo;;BG;0;0;534.0;2001;8,6274;2006;522;2006
1;3;16;16146;16146;Oltre il Colle;;BG;0;0;1142.0;2001;32,8919;2006;1038;2006
1;3;16;16147;16147;Oltressenda Alta;;BG;0;0;194.0;2001;17,3262;2006;187;2006
1;3;16;16148;16148;Oneta;;BG;0;0;714.0;2001;18,6636;2006;716;2006
1;3;16;16149;16149;Onore;;BG;0;0;717.0;2001;11,7820;2006;782;2006
1;3;16;16150;16150;Orio al Serio;;BG;0;0;1475.0;2001;3,0766;2006;1720;2006
1;3;16;16151;16151;Ornica;;BG;0;0;210.0;2001;15,0963;2006;181;2006
1;3;16;16152;16152;Osio Sopra;;BG;0;0;4077.0;2001;5,1822;2006;5114;2006
1;3;16;16153;16153;Osio Sotto;;BG;0;0;10630.0;2001;7,5856;2006;11172;2006
1;3;16;16154;16154;Pagazzano;;BG;0;0;1859.0;2001;5,2349;2006;1998;2006
1;3;16;16155;16155;Paladina;;BG;0;0;3319.0;2001;2,0901;2006;3604;2006
1;3;16;16156;16156;Palazzago;;BG;0;0;3610.0;2001;13,9624;2006;3747;2006
1;3;16;16157;16157;Palosco;;BG;0;0;4999.0;2001;10,7937;2006;5494;2006
1;3;16;16158;16158;Parre;;BG;0;0;2706.0;2001;22,2793;2006;2841;2006
1;3;16;16159;16159;Parzanica;;BG;0;0;377.0;2001;9,8187;2006;381;2006
1;3;16;16160;16160;Pedrengo;;BG;0;0;5166.0;2001;3,5999;2006;5391;2006
1;3;16;16161;16161;Peia;;BG;0;0;1761.0;2001;4,4799;2006;1807;2006
1;3;16;16162;16162;Pianico;;BG;0;0;1385.0;2001;2,7022;2006;1426;2006
1;3;16;16163;16163;Piario;;BG;0;0;918.0;2001;1,5451;2006;1057;2006
1;3;16;16164;16164;Piazza Brembana;;BG;0;0;1182.0;2001;6,7653;2006;1212;2006
1;3;16;16165;16165;Piazzatorre;;BG;0;0;477.0;2001;24,2378;2006;450;2006
1;3;16;16166;16166;Piazzolo;;BG;0;0;99.0;2001;3,4280;2006;91;2006
1;3;16;16167;16167;Pognano;;BG;0;0;1241.0;2001;3,2861;2006;1446;2006
1;3;16;16168;16168;Ponte Nossa;;BG;0;0;2046.0;2001;5,5898;2006;1962;2006
1;3;16;16169;16169;Ponteranica;;BG;0;0;6878.0;2001;8,4816;2006;6773;2006
1;3;16;16170;16170;Ponte San Pietro;;BG;0;0;9633.0;2001;4,5512;2006;10582;2006
1;3;16;16171;16171;Pontida;;BG;0;0;2934.0;2001;10,3776;2006;3214;2006
1;3;16;16172;16172;Pontirolo Nuovo;;BG;0;0;4241.0;2001;11,0976;2006;4748;2006
1;3;16;16173;16173;Pradalunga;;BG;0;0;4179.0;2001;8,1983;2006;4396;2006
1;3;16;16174;16174;Predore;;BG;0;0;1776.0;2001;10,9556;2006;1899;2006
1;3;16;16175;16175;Premolo;;BG;0;0;1029.0;2001;17,6248;2006;1172;2006
1;3;16;16176;16176;Presezzo;;BG;0;0;4529.0;2001;2,2817;2006;4763;2006
1;3;16;16177;16177;Pumenengo;;BG;0;0;1488.0;2001;10,1151;2006;1587;2006
1;3;16;16178;16178;Ranica;;BG;0;0;5820.0;2001;4,0748;2006;5970;2006
1;3;16;16179;16179;Ranzanico;;BG;0;0;1088.0;2001;7,2202;2006;1210;2006
1;3;16;16180;16180;Riva di Solto;;BG;0;0;833.0;2001;8,5213;2006;842;2006
1;3;16;16182;16182;Rogno;;BG;0;0;3304.0;2001;15,8106;2006;3716;2006
1;3;16;16183;16183;Romano di Lombardia;;BG;0;0;15634.0;2001;19,3831;2006;17092;2006
1;3;16;16184;16184;Roncobello;;BG;0;0;495.0;2001;25,3866;2006;461;2006
1;3;16;16185;16185;Roncola;;BG;0;0;634.0;2001;5,0675;2006;692;2006
1;3;16;16186;16186;Rota d'Imagna;;BG;0;0;856.0;2001;6,0302;2006;878;2006
1;3;16;16187;16187;Rovetta;;BG;0;0;3370.0;2001;24,5339;2006;3753;2006
1;3;16;16188;16188;San Giovanni Bianco;;BG;0;0;4996.0;2001;31,0260;2006;5128;2006
1;3;16;16189;16189;San Paolo d'Argon;;BG;0;0;4478.0;2001;5,2465;2006;4991;2006
1;3;16;16190;16190;San Pellegrino Terme;;BG;0;0;4980.0;2001;22,9533;2006;4954;2006
1;3;16;16191;16191;Santa Brigida;;BG;0;0;635.0;2001;13,8036;2006;612;2006
1;3;16;16192;16192;Sant'Omobono Terme;;BG;0;0;3184.0;2001;11,0515;2006;3447;2006
1;3;16;16193;16193;Sarnico;;BG;0;0;5754.0;2001;6,6622;2006;5904;2006
1;3;16;16194;16194;Scanzorosciate;;BG;0;0;8714.0;2001;10,6891;2006;9148;2006
1;3;16;16195;16195;Schilpario;;BG;0;0;1302.0;2001;63,9693;2006;1300;2006
1;3;16;16196;16196;Sedrina;;BG;0;0;2380.0;2001;5,8461;2006;2542;2006
1;3;16;16197;16197;Selvino;;BG;0;0;2011.0;2001;6,5279;2006;2012;2006
1;3;16;16198;16198;Seriate;;BG;0;0;20320.0;2001;12,5290;2006;22279;2006
1;3;16;16199;16199;Serina;;BG;0;0;2193.0;2001;27,3384;2006;2179;2006
1;3;16;16200;16200;Solto Collina;;BG;0;0;1514.0;2001;11,7570;2006;1589;2006
1;3;16;16201;16201;Songavazzo;;BG;0;0;616.0;2001;12,9447;2006;678;2006
1;3;16;16202;16202;Sorisole;;BG;0;0;8303.0;2001;12,2123;2006;8662;2006
1;3;16;16203;16203;Sotto il Monte Giovanni XXIII;;BG;0;0;3305.0;2001;5,0350;2006;3887;2006
1;3;16;16204;16204;Sovere;;BG;0;0;4910.0;2001;18,0217;2006;5275;2006
1;3;16;16205;16205;Spinone al Lago;;BG;0;0;825.0;2001;1,9670;2006;976;2006
1;3;16;16206;16206;Spirano;;BG;0;0;4419.0;2001;9,6107;2006;5187;2006
1;3;16;16207;16207;Stezzano;;BG;0;0;10340.0;2001;9,3737;2006;11763;2006
1;3;16;16208;16208;Strozza;;BG;0;0;932.0;2001;3,8250;2006;1066;2006
1;3;16;16209;16209;Suisio;;BG;0;0;3308.0;2001;4,5411;2006;3776;2006
1;3;16;16210;16210;Taleggio;;BG;0;0;582.0;2001;47,1257;2006;622;2006
1;3;16;16211;16211;Tavernola Bergamasca;;BG;0;0;2273.0;2001;11,1707;2006;2209;2006
1;3;16;16212;16212;Telgate;;BG;0;0;4190.0;2001;8,3025;2006;4607;2006
1;3;16;16213;16213;Terno d'Isola;;BG;0;0;4995.0;2001;4,1225;2006;6681;2006
1;3;16;16214;16214;Torre Boldone;;BG;0;0;7764.0;2001;3,4838;2006;8118;2006
1;3;16;16216;16216;Torre de' Roveri;;BG;0;0;2036.0;2001;2,6904;2006;2179;2006
1;3;16;16217;16217;Torre Pallavicina;;BG;0;0;1063.0;2001;10,6241;2006;1072;2006
1;3;16;16218;16218;Trescore Balneario;;BG;0;0;8303.0;2001;13,5138;2006;8825;2006
1;3;16;16219;16219;Treviglio;;BG;0;0;25736.0;2001;32,2198;2006;27460;2006
1;3;16;16220;16220;Treviolo;;BG;0;0;8618.0;2001;8,4874;2006;9778;2006
1;3;16;16221;16221;Ubiale Clanezzo;;BG;0;0;1272.0;2001;7,3451;2006;1355;2006
1;3;16;16222;16222;Urgnano;;BG;0;0;8445.0;2001;14,7782;2006;8949;2006
1;3;16;16223;16223;Valbondione;;BG;0;0;1168.0;2001;96,8899;2006;1170;2006
1;3;16;16224;16224;Valbrembo;;BG;0;0;3587.0;2001;3,8028;2006;3574;2006
1;3;16;16225;16225;Valgoglio;;BG;0;0;613.0;2001;31,8905;2006;599;2006
1;3;16;16226;16226;Valleve;;BG;0;0;158.0;2001;14,7640;2006;150;2006
1;3;16;16227;16227;Valnegra;;BG;0;0;230.0;2001;2,2302;2006;216;2006
1;3;16;16228;16228;Valsecca;;BG;0;0;413.0;2001;5,3797;2006;411;2006
1;3;16;16229;16229;Valtorta;;BG;0;0;345.0;2001;30,8975;2006;318;2006
1;3;16;16230;16230;Vedeseta;;BG;0;0;263.0;2001;19,2916;2006;231;2006
1;3;16;16232;16232;Verdellino;;BG;0;0;6697.0;2001;3,8218;2006;7308;2006
1;3;16;16233;16233;Verdello;;BG;0;0;6501.0;2001;7,3439;2006;7473;2006
1;3;16;16234;16234;Vertova;;BG;0;0;4701.0;2001;15,6945;2006;4764;2006
1;3;16;16235;16235;Viadanica;;BG;0;0;1028.0;2001;5,4483;2006;1092;2006
1;3;16;16236;16236;Vigano San Martino;;BG;0;0;989.0;2001;3,7561;2006;1173;2006
1;3;16;16237;16237;Vigolo;;BG;0;0;661.0;2001;12,3097;2006;615;2006
1;3;16;16238;16238;Villa d'Adda;;BG;0;0;4195.0;2001;5,9822;2006;4448;2006
1;3;16;16239;16239;Villa d'Almè;;BG;0;0;6617.0;2001;6,4954;2006;6833;2006
1;3;16;16240;16240;Villa di Serio;;BG;0;0;5837.0;2001;4,6029;2006;6289;2006
1;3;16;16241;16241;Villa d'Ogna;;BG;0;0;1744.0;2001;5,1595;2006;1990;2006
1;3;16;16242;16242;Villongo;;BG;0;0;6396.0;2001;6,0419;2006;6984;2006
1;3;16;16243;16243;Vilminore di Scalve;;BG;0;0;1547.0;2001;41,0010;2006;1519;2006
1;3;16;16244;16244;Zandobbio;;BG;0;0;2281.0;2001;6,4317;2006;2491;2006
1;3;16;16245;16245;Zanica;;BG;0;0;7063.0;2001;14,9523;2006;7262;2006
1;3;16;16246;16246;Zogno;;BG;0;0;9015.0;2001;35,2123;2006;9074;2006
1;3;16;16247;16247;Costa Serina;;BG;0;0;914.0;2001;12,2970;2006;976;2006
1;3;16;16248;16248;Algua;;BG;0;0;690.0;2001;8,3232;2006;757;2006
