Codice Ripartizione geografica;Codice Regione;Codice Provincia/Uts;Codice Comune (alfanumerico);Codice Comune (numerico);Comune;Comune (dizione straniera);Sigla automobilistica;Capoluogo di Provincia/Uts;Capoluogo di Regione;Popolazione legale;Anno Censimento;Superficie (Kmq);Anno (Superficie);Popolazione residente;Anno (Popolazione residente)
1;3;13;13152;13152;Moltrasio;;CO;0;0;1768.0;2001;8,8974;2009;1673;2009
1;3;13;13153;13153;Monguzzo;;CO;0;0;1922.0;2001;3,7270;2009;2166;2009
1;3;13;13154;13154;Montano Lucino;;CO;0;0;4296.0;2001;5,2230;2009;4630;2009
1;3;13;13155;13155;Montemezzo;;CO;0;0;287.0;2001;9,0152;2009;258;2009
1;3;13;13157;13157;Montorfano;;CO;0;0;2489.0;2001;3,5169;2009;2656;2009
1;3;13;13159;13159;Mozzate;;CO;0;0;6874.0;2001;10,6815;2009;8082;2009
1;3;13;13160;13160;Musso;;CO;0;0;1067.0;2001;3,7055;2009;1015;2009
1;3;13;13161;13161;Nesso;;CO;0;0;1302.0;2001;15,0301;2009;1295;2009
1;3;13;13163;13163;Novedrate;;CO;0;0;2889.0;2001;2,9209;2009;2898;2009
1;3;13;13165;13165;Olgiate Comasco;;CO;0;0;10354.0;2001;10,9644;2009;11262;2009
1;3;13;13169;13169;Oltrona di San Mamette;;CO;0;0;2097.0;2001;2,6880;2009;2251;2009
1;3;13;13170;13170;Orsenigo;;CO;0;0;2340.0;2001;4,4607;2009;2756;2009
1;3;13;13172;13172;Ossuccio;;CO;0;0;940.0;2001;8,3421;2009;989;2009
1;3;13;13175;13175;Parè;;CO;0;0;1534.0;2001;2,2138;2009;1761;2009
1;3;13;13178;13178;Peglio;;CO;0;0;197.0;2001;10,5747;2009;201;2009
1;3;13;13179;13179;Pellio Intelvi;;CO;0;0;871.0;2001;9,9935;2009;1004;2009
1;3;13;13183;13183;Pianello del Lario;;CO;0;0;1030.0;2001;9,7955;2009;1030;2009
1;3;13;13184;13184;Pigra;;CO;0;0;302.0;2001;4,5334;2009;272;2009
1;3;13;13185;13185;Plesio;;CO;0;0;805.0;2001;16,9040;2009;860;2009
1;3;13;13186;13186;Pognana Lario;;CO;0;0;901.0;2001;5,0749;2009;806;2009
1;3;13;13187;13187;Ponna;;CO;0;0;262.0;2001;5,8112;2009;277;2009
1;3;13;13188;13188;Ponte Lambro;;CO;0;0;4066.0;2001;3,3802;2009;4343;2009
1;3;13;13189;13189;Porlezza;;CO;0;0;4144.0;2001;18,6400;2009;4556;2009
1;3;13;13192;13192;Proserpio;;CO;0;0;910.0;2001;2,2991;2009;898;2009
1;3;13;13193;13193;Pusiano;;CO;0;0;1166.0;2001;3,2026;2009;1326;2009
1;3;13;13194;13194;Ramponio Verna;;CO;0;0;403.0;2001;4,9165;2009;420;2009
1;3;13;13195;13195;Rezzago;;CO;0;0;274.0;2001;4,0752;2009;327;2009
1;3;13;13197;13197;Rodero;;CO;0;0;1073.0;2001;2,5208;2009;1191;2009
1;3;13;13199;13199;Ronago;;CO;0;0;1498.0;2001;2,0864;2009;1750;2009
1;3;13;13201;13201;Rovellasca;;CO;0;0;6279.0;2001;3,5680;2009;7469;2009
1;3;13;13202;13202;Rovello Porro;;CO;0;0;5512.0;2001;5,5316;2009;5988;2009
1;3;13;13203;13203;Sala Comacina;;CO;0;0;604.0;2001;4,7342;2009;602;2009
1;3;13;13204;13204;San Bartolomeo Val Cavargna;;CO;0;0;1118.0;2001;10,5077;2009;1050;2009
1;3;13;13205;13205;San Fedele Intelvi;;CO;0;0;1491.0;2001;11,2137;2009;1738;2009
1;3;13;13206;13206;San Fermo della Battaglia;;CO;0;0;4189.0;2001;3,0917;2009;4392;2009
1;3;13;13207;13207;San Nazzaro Val Cavargna;;CO;0;0;419.0;2001;12,9930;2009;351;2009
1;3;13;13211;13211;Schignano;;CO;0;0;935.0;2001;10,1171;2009;925;2009
1;3;13;13212;13212;Senna Comasco;;CO;0;0;2766.0;2001;2,7868;2009;3183;2009
1;3;13;13215;13215;Solbiate;;CO;0;0;2248.0;2001;4,0937;2009;2550;2009
1;3;13;13216;13216;Sorico;;CO;0;0;1204.0;2001;24,2332;2009;1225;2009
1;3;13;13217;13217;Sormano;;CO;0;0;633.0;2001;10,7425;2009;682;2009
1;3;13;13218;13218;Stazzona;;CO;0;0;675.0;2001;7,2943;2009;631;2009
1;3;13;13222;13222;Tavernerio;;CO;0;0;5357.0;2001;11,9054;2009;5650;2009
1;3;13;13223;13223;Torno;;CO;0;0;1222.0;2001;7,5288;2009;1203;2009
1;3;13;13225;13225;Tremezzo;;CO;0;0;1314.0;2001;7,8070;2009;1296;2009
1;3;13;13226;13226;Trezzone;;CO;0;0;202.0;2001;3,9091;2009;237;2009
1;3;13;13227;13227;Turate;;CO;0;0;7851.0;2001;10,2824;2009;8955;2009
1;3;13;13228;13228;Uggiate-Trevano;;CO;0;0;3863.0;2001;5,7844;2009;4298;2009
1;3;13;13229;13229;Valbrona;;CO;0;0;2451.0;2001;13,6474;2009;2692;2009
1;3;13;13232;13232;Valmorea;;CO;0;0;2553.0;2001;3,1320;2009;2680;2009
1;3;13;13233;13233;Val Rezzo;;CO;0;0;217.0;2001;6,6115;2009;182;2009
1;3;13;13234;13234;Valsolda;;CO;0;0;1730.0;2001;31,7405;2009;1621;2009
1;3;13;13236;13236;Veleso;;CO;0;0;297.0;2001;5,8606;2009;286;2009
1;3;13;13238;13238;Veniano;;CO;0;0;2334.0;2001;3,1517;2009;2840;2009
1;3;13;13239;13239;Vercana;;CO;0;0;730.0;2001;15,0078;2009;756;2009
1;3;13;13242;13242;Vertemate con Minoprio;;CO;0;0;3851.0;2001;5,7469;2009;4005;2009
1;3;13;13245;13245;Villa Guardia;;CO;0;0;6487.0;2001;7,8680;2009;7534;2009
1;3;13;13246;13246;Zelbio;;CO;0;0;195.0;2001;4,5952;2009;216;2009
1;3;13;13248;13248;San Siro;;CO;0;0;1865.0;2001;18,7866;2009;1801;2009
1;3;14;14001;14001;Albaredo per San Marco;;SO;0;0;408.0;2001;18,9616;2009;356;2009
1;3;14;14002;14002;Albosaggia;;SO;0;0;3084.0;2001;34,3462;2009;3152;2009
1;3;14;14003;14003;Andalo Valtellino;;SO;0;0;548.0;2001;6,7750;2009;551;2009
1;3;14;14004;14004;Aprica;;SO;0;0;1588.0;2001;20,3652;2009;1622;2009
1;3;14;14005;14005;Ardenno;;SO;0;0;3122.0;2001;17,1442;2009;3309;2009
1;3;14;14006;14006;Bema;;SO;0;0;144.0;2001;19,2215;2009;135;2009
1;3;14;14007;14007;Berbenno di Valtellina;;SO;0;0;4177.0;2001;35,5948;2009;4399;2009
1;3;14;14008;14008;Bianzone;;SO;0;0;1220.0;2001;17,1065;2009;1283;2009
1;3;14;14009;14009;Bormio;;SO;0;0;4096.0;2001;41,4214;2009;4076;2009
1;3;14;14010;14010;Buglio in Monte;;SO;0;0;2038.0;2001;27,7070;2009;2067;2009
1;3;14;14011;14011;Caiolo;;SO;0;0;956.0;2001;32,9723;2009;1040;2009
1;3;14;14012;14012;Campodolcino;;SO;0;0;1086.0;2001;48,4884;2009;1058;2009
1;3;14;14013;14013;Caspoggio;;SO;0;0;1586.0;2001;7,3122;2009;1523;2009
1;3;14;14014;14014;Castello dell'Acqua;;SO;0;0;700.0;2001;14,0700;2009;701;2009
1;3;14;14015;14015;Castione Andevenno;;SO;0;0;1553.0;2001;17,0329;2009;1567;2009
1;3;14;14016;14016;Cedrasco;;SO;0;0;484.0;2001;14,4204;2009;466;2009
1;3;14;14017;14017;Cercino;;SO;0;0;689.0;2001;5,6854;2009;754;2009
1;3;14;14018;14018;Chiavenna;;SO;0;0;7239.0;2001;10,7709;2009;7260;2009
1;3;14;14019;14019;Chiesa in Valmalenco;;SO;0;0;2755.0;2001;107,5975;2009;2644;2009
1;3;14;14020;14020;Chiuro;;SO;0;0;2495.0;2001;51,7567;2009;2544;2009
1;3;14;14021;14021;Cino;;SO;0;0;335.0;2001;5,0707;2009;372;2009
1;3;14;14022;14022;Civo;;SO;0;0;1026.0;2001;25,1361;2009;1087;2009
1;3;14;14023;14023;Colorina;;SO;0;0;1453.0;2001;17,8352;2009;1504;2009
1;3;14;14024;14024;Cosio Valtellino;;SO;0;0;5135.0;2001;23,9901;2009;5386;2009
1;3;14;14025;14025;Dazio;;SO;0;0;347.0;2001;3,7335;2009;419;2009
1;3;14;14026;14026;Delebio;;SO;0;0;2996.0;2001;22,5560;2009;3147;2009
1;3;14;14027;14027;Dubino;;SO;0;0;3160.0;2001;13,4967;2009;3459;2009
1;3;14;14028;14028;Faedo Valtellino;;SO;0;0;539.0;2001;4,7991;2009;550;2009
1;3;14;14029;14029;Forcola;;SO;0;0;874.0;2001;15,8975;2009;841;2009
1;3;14;14030;14030;Fusine;;SO;0;0;657.0;2001;37,5951;2009;633;2009
1;3;14;14031;14031;Gerola Alta;;SO;0;0;249.0;2001;37,4263;2009;214;2009
1;3;14;14032;14032;Gordona;;SO;0;0;1751.0;2001;48,4131;2009;1810;2009
1;3;14;14033;14033;Grosio;;SO;0;0;4827.0;2001;126,9158;2009;4696;2009
1;3;14;14034;14034;Grosotto;;SO;0;0;1686.0;2001;53,1233;2009;1618;2009
1;3;14;14035;14035;Madesimo;;SO;0;0;581.0;2001;85,6544;2009;552;2009
1;3;14;14036;14036;Lanzada;;SO;0;0;1440.0;2001;117,1650;2009;1398;2009
1;3;14;14037;14037;Livigno;;SO;0;0;5069.0;2001;227,2927;2009;5862;2009
1;3;14;14038;14038;Lovero;;SO;0;0;635.0;2001;13,4605;2009;660;2009
1;3;14;14039;14039;Mantello;;SO;0;0;683.0;2001;3,7844;2009;735;2009
1;3;14;14040;14040;Mazzo di Valtellina;;SO;0;0;1045.0;2001;15,3244;2009;1065;2009
1;3;14;14041;14041;Mello;;SO;0;0;985.0;2001;11,4294;2009;1021;2009
1;3;14;14042;14042;Menarola;;SO;0;0;43.0;2001;14,4612;2009;43;2009
1;3;14;14043;14043;Mese;;SO;0;0;1619.0;2001;4,1455;2009;1734;2009
1;3;14;14044;14044;Montagna in Valtellina;;SO;0;0;2890.0;2001;44,9738;2009;3007;2009
1;3;14;14045;14045;Morbegno;;SO;0;0;11087.0;2001;14,8148;2009;11838;2009
1;3;14;14046;14046;Novate Mezzola;;SO;0;0;1645.0;2001;99,7437;2009;1812;2009
1;3;14;14047;14047;Pedesina;;SO;0;0;34.0;2001;6,2997;2009;33;2009
1;3;14;14048;14048;Piantedo;;SO;0;0;1189.0;2001;6,6867;2009;1299;2009
1;3;14;14049;14049;Piateda;;SO;0;0;2320.0;2001;70,7998;2009;2321;2009
1;3;14;14050;14050;Piuro;;SO;0;0;1913.0;2001;84,2534;2009;1970;2009
1;3;14;14051;14051;Poggiridenti;;SO;0;0;1807.0;2001;2,8988;2009;1860;2009
1;3;14;14052;14052;Ponte in Valtellina;;SO;0;0;2252.0;2001;67,7265;2009;2293;2009
1;3;14;14053;14053;Postalesio;;SO;0;0;609.0;2001;10,5844;2009;648;2009
1;3;14;14054;14054;Prata Camportaccio;;SO;0;0;2727.0;2001;27,7578;2009;2862;2009
1;3;14;14055;14055;Rasura;;SO;0;0;306.0;2001;6,0003;2009;296;2009
1;3;14;14056;14056;Rogolo;;SO;0;0;501.0;2001;12,8248;2009;586;2009
1;3;14;14057;14057;Samolaco;;SO;0;0;2829.0;2001;45,8974;2009;2933;2009
1;3;14;14058;14058;San Giacomo Filippo;;SO;0;0;472.0;2001;61,8501;2009;422;2009
1;3;14;14059;14059;Sernio;;SO;0;0;445.0;2001;9,5235;2009;493;2009
1;3;14;14060;14060;Sondalo;;SO;0;0;4499.0;2001;95,4525;2009;4294;2009
1;3;14;14061;14061;Sondrio;;SO;1;0;21642.0;2001;20,8748;2009;21882;2009
1;3;14;14062;14062;Spriana;;SO;0;0;117.0;2001;7,6849;2009;108;2009
1;3;14;14063;14063;Talamona;;SO;0;0;4506.0;2001;21,0512;2009;4724;2009
1;3;14;14064;14064;Tartano;;SO;0;0;262.0;2001;47,2737;2009;203;2009
1;3;14;14065;14065;Teglio;;SO;0;0;4797.0;2001;115,3175;2009;4730;2009
1;3;14;14066;14066;Tirano;;SO;0;0;9044.0;2001;32,3744;2009;9176;2009
1;3;14;14067;14067;Torre di Santa Maria;;SO;0;0;892.0;2001;44,2368;2009;855;2009
1;3;14;14068;14068;Tovo di Sant'Agata;;SO;0;0;569.0;2001;11,1463;2009;630;2009
1;3;14;14069;14069;Traona;;SO;0;0;2187.0;2001;6,3756;2009;2490;2009
1;3;14;14070;14070;Tresivio;;SO;0;0;1943.0;2001;15,0134;2009;2008;2009
1;3;14;14071;14071;Valdidentro;;SO;0;0;3908.0;2001;226,7227;2009;4025;2009
1;3;14;14072;14072;Valdisotto;;SO;0;0;3217.0;2001;89,5706;2009;3484;2009
1;3;14;14073;14073;Valfurva;;SO;0;0;2742.0;2001;215,0275;2009;2717;2009
1;3;14;14074;14074;Val Masino;;SO;0;0;963.0;2001;116,7085;2009;950;2009
1;3;14;14075;14075;Verceia;;SO;0;0;1116.0;2001;11,3774;2009;1093;2009
1;3;14;14076;14076;Vervio;;SO;0;0;239.0;2001;12,4053;2009;222;2009
1;3;14;14077;14077;Villa di Chiavenna;;SO;0;0;1116.0;2001;32,5223;2009;1060;2009
1;3;14;14078;14078;Villa di Tirano;;SO;0;0;2968.0;2001;24,7393;2009;2983;2009
1;3;15;15002;15002;Abbiategrasso;;MI;0;0;27739.0;2001;47,7777;2009;30833;2009
1;3;15;15005;15005;Albairate;;MI;0;0;4148.0;2001;14,9817;2009;4648;2009
1;3;15;15007;15007;Arconate;;MI;0;0;5440.0;2001;8,4210;2009;6366;2009
1;3;15;15009;15009;Arese;;MI;0;0;18771.0;2001;6,5634;2009;19353;2009
1;3;15;15010;15010;Arluno;;MI;0;0;9815.0;2001;12,3619;2009;11360;2009
1;3;15;15011;15011;Assago;;MI;0;0;7447.0;2001;8,0520;2009;8037;2009
1;3;15;15012;15012;Bareggio;;MI;0;0;15759.0;2001;11,3841;2009;17072;2009
1;3;15;15014;15014;Basiano;;MI;0;0;2868.0;2001;4,5856;2009;3675;2009
1;3;15;15015;15015;Basiglio;;MI;0;0;8336.0;2001;8,4922;2009;7910;2009
1;3;15;15016;15016;Bellinzago Lombardo;;MI;0;0;3538.0;2001;4,5903;2009;3842;2009
1;3;15;15019;15019;Bernate Ticino;;MI;0;0;2941.0;2001;12,1613;2009;3092;2009
1;3;15;15022;15022;Besate;;MI;0;0;1729.0;2001;12,7426;2009;2024;2009
1;3;15;15024;15024;Binasco;;MI;0;0;6921.0;2001;3,8715;2009;7216;2009
1;3;15;15026;15026;Boffalora sopra Ticino;;MI;0;0;4265.0;2001;7,6528;2009;4250;2009
1;3;15;15027;15027;Bollate;;MI;0;0;46781.0;2001;13,1393;2009;36133;2009
1;3;15;15032;15032;Bresso;;MI;0;0;27132.0;2001;3,3825;2009;25799;2009
1;3;15;15035;15035;Bubbiano;;MI;0;0;1404.0;2001;2,9489;2009;2164;2009
1;3;15;15036;15036;Buccinasco;;MI;0;0;24877.0;2001;12,0036;2009;26226;2009
1;3;15;15038;15038;Buscate;;MI;0;0;4228.0;2001;7,8322;2009;4733;2009
1;3;15;15040;15040;Bussero;;MI;0;0;8493.0;2001;4,5863;2009;8522;2009
1;3;15;15041;15041;Busto Garolfo;;MI;0;0;12506.0;2001;12,9836;2009;13185;2009
1;3;15;15042;15042;Calvignasco;;MI;0;0;1029.0;2001;1,7272;2009;1143;2009
1;3;15;15044;15044;Cambiago;;MI;0;0;4852.0;2001;7,1802;2009;6357;2009
1;3;15;15046;15046;Canegrate;;MI;0;0;11810.0;2001;5,2532;2009;12308;2009
1;3;15;15050;15050;Carpiano;;MI;0;0;2409.0;2001;17,2564;2009;3728;2009
1;3;15;15051;15051;Carugate;;MI;0;0;12635.0;2001;5,3859;2009;14093;2009
1;3;15;15055;15055;Casarile;;MI;0;0;3572.0;2001;7,2971;2009;3788;2009
1;3;15;15058;15058;Casorezzo;;MI;0;0;4633.0;2001;6,5951;2009;5328;2009
1;3;15;15059;15059;Cassano d'Adda;;MI;0;0;16665.0;2001;18,6010;2009;18635;2009
1;3;15;15060;15060;Cassina de' Pecchi;;MI;0;0;12326.0;2001;7,2096;2009;12998;2009
1;3;15;15061;15061;Cassinetta di Lugagnano;;MI;0;0;1577.0;2001;3,3175;2009;1932;2009
1;3;15;15062;15062;Castano Primo;;MI;0;0;9951.0;2001;19,1724;2009;10792;2009
1;3;15;15070;15070;Cernusco sul Naviglio;;MI;0;0;26958.0;2001;13,2207;2009;29979;2009
1;3;15;15071;15071;Cerro al Lambro;;MI;0;0;4348.0;2001;10,0224;2009;4849;2009
1;3;15;15072;15072;Cerro Maggiore;;MI;0;0;13893.0;2001;10,1073;2009;14542;2009
1;3;15;15074;15074;Cesano Boscone;;MI;0;0;23593.0;2001;3,9388;2009;23442;2009
1;3;15;15076;15076;Cesate;;MI;0;0;12317.0;2001;5,7681;2009;13465;2009
1;3;15;15077;15077;Cinisello Balsamo;;MI;0;0;72050.0;2001;12,7241;2009;71641;2009
1;3;15;15078;15078;Cisliano;;MI;0;0;3303.0;2001;14,6764;2009;3881;2009
1;3;15;15081;15081;Cologno Monzese;;MI;0;0;48262.0;2001;8,3961;2009;46486;2009
1;3;15;15082;15082;Colturano;;MI;0;0;1934.0;2001;4,1644;2009;1967;2009
1;3;15;15085;15085;Corbetta;;MI;0;0;13735.0;2001;18,6868;2009;16828;2009
1;3;15;15086;15086;Cormano;;MI;0;0;18056.0;2001;4,4735;2009;19785;2009
1;3;15;15087;15087;Cornaredo;;MI;0;0;19928.0;2001;11,0674;2009;20186;2009
1;3;15;15093;15093;Corsico;;MI;0;0;33273.0;2001;5,3573;2009;33306;2009
1;3;15;15096;15096;Cuggiono;;MI;0;0;7516.0;2001;14,9242;2009;8090;2009
1;3;15;15097;15097;Cusago;;MI;0;0;3046.0;2001;11,4585;2009;3462;2009
1;3;15;15098;15098;Cusano Milanino;;MI;0;0;19850.0;2001;3,0817;2009;19082;2009
1;3;15;15099;15099;Dairago;;MI;0;0;4580.0;2001;5,6354;2009;5583;2009
1;3;15;15101;15101;Dresano;;MI;0;0;2342.0;2001;3,4795;2009;2942;2009
1;3;15;15103;15103;Gaggiano;;MI;0;0;8111.0;2001;26,2559;2009;8995;2009
1;3;15;15105;15105;Garbagnate Milanese;;MI;0;0;27276.0;2001;8,9951;2009;26768;2009
1;3;15;15106;15106;Gessate;;MI;0;0;5508.0;2001;7,7593;2009;8351;2009
1;3;15;15108;15108;Gorgonzola;;MI;0;0;17674.0;2001;10,5801;2009;19097;2009
1;3;15;15110;15110;Grezzago;;MI;0;0;2090.0;2001;2,4596;2009;2738;2009
1;3;15;15112;15112;Gudo Visconti;;MI;0;0;1309.0;2001;6,1012;2009;1719;2009
1;3;15;15113;15113;Inveruno;;MI;0;0;8236.0;2001;12,1348;2009;8641;2009
1;3;15;15114;15114;Inzago;;MI;0;0;8919.0;2001;12,2054;2009;10197;2009
1;3;15;15115;15115;Lacchiarella;;MI;0;0;7248.0;2001;24,0401;2009;8254;2009
1;3;15;15116;15116;Lainate;;MI;0;0;23660.0;2001;12,9333;2009;24934;2009
1;3;15;15118;15118;Legnano;;MI;0;0;53797.0;2001;17,6501;2009;56748;2009
1;3;15;15122;15122;Liscate;;MI;0;0;3408.0;2001;9,4067;2009;3960;2009
1;3;15;15125;15125;Locate di Triulzi;;MI;0;0;8222.0;2001;12,4645;2009;9355;2009
1;3;15;15130;15130;Magenta;;MI;0;0;22839.0;2001;21,9911;2009;23077;2009
1;3;15;15131;15131;Magnago;;MI;0;0;7811.0;2001;11,2300;2009;8915;2009
1;3;15;15134;15134;Marcallo con Casone;;MI;0;0;5192.0;2001;8,2083;2009;5848;2009
1;3;15;15136;15136;Masate;;MI;0;0;2459.0;2001;4,3852;2009;3219;2009
1;3;15;15139;15139;Mediglia;;MI;0;0;10287.0;2001;22,0824;2009;12044;2009
1;3;15;15140;15140;Melegnano;;MI;0;0;15761.0;2001;4,9985;2009;16635;2009
1;3;15;15142;15142;Melzo;;MI;0;0;18546.0;2001;9,8205;2009;18140;2009
1;3;15;15144;15144;Mesero;;MI;0;0;3490.0;2001;5,6397;2009;3839;2009
1;3;15;15146;15146;Milano;;MI;1;1;1256211.0;2001;181,6706;2009;1246203;2009
1;3;15;15150;15150;Morimondo;;MI;0;0;1134.0;2001;26,0014;2009;1180;2009
1;3;15;15151;15151;Motta Visconti;;MI;0;0;6242.0;2001;10,5128;2009;7504;2009
1;3;15;15154;15154;Nerviano;;MI;0;0;16810.0;2001;13,2583;2009;17156;2009
1;3;15;15155;15155;Nosate;;MI;0;0;638.0;2001;4,8760;2009;704;2009
1;3;15;15157;15157;Novate Milanese;;MI;0;0;19889.0;2001;5,4620;2009;19982;2009
1;3;15;15158;15158;Noviglio;;MI;0;0;3025.0;2001;15,8582;2009;4299;2009
1;3;15;15159;15159;Opera;;MI;0;0;13373.0;2001;7,6385;2009;13452;2009
1;3;15;15164;15164;Ossona;;MI;0;0;3757.0;2001;5,9835;2009;4087;2009
1;3;15;15165;15165;Ozzero;;MI;0;0;1347.0;2001;10,9731;2009;1453;2009
1;3;15;15166;15166;Paderno Dugnano;;MI;0;0;45444.0;2001;14,1049;2009;46720;2009
1;3;15;15167;15167;Pantigliate;;MI;0;0;5154.0;2001;5,6200;2009;5750;2009
1;3;15;15168;15168;Parabiago;;MI;0;0;23950.0;2001;14,2925;2009;26307;2009
1;3;15;15169;15169;Paullo;;MI;0;0;10108.0;2001;8,8208;2009;10822;2009
1;3;15;15170;15170;Pero;;MI;0;0;10373.0;2001;4,9782;2009;10339;2009
1;3;15;15171;15171;Peschiera Borromeo;;MI;0;0;20264.0;2001;23,2212;2009;22372;2009
1;3;15;15172;15172;Pessano con Bornago;;MI;0;0;8309.0;2001;6,6624;2009;9057;2009
1;3;15;15173;15173;Pieve Emanuele;;MI;0;0;15759.0;2001;12,9138;2009;15081;2009
1;3;15;15175;15175;Pioltello;;MI;0;0;31936.0;2001;13,0936;2009;34312;2009
1;3;15;15176;15176;Pogliano Milanese;;MI;0;0;7828.0;2001;4,7848;2009;8145;2009
1;3;15;15177;15177;Pozzo d'Adda;;MI;0;0;3515.0;2001;4,1648;2009;5359;2009
1;3;15;15178;15178;Pozzuolo Martesana;;MI;0;0;7233.0;2001;12,1394;2009;7884;2009
1;3;15;15179;15179;Pregnana Milanese;;MI;0;0;5985.0;2001;5,0744;2009;6801;2009
1;3;15;15181;15181;Rescaldina;;MI;0;0;13025.0;2001;8,0299;2009;13768;2009
1;3;15;15182;15182;Rho;;MI;0;0;50246.0;2001;22,2430;2009;49938;2009
1;3;15;15183;15183;Robecchetto con Induno;;MI;0;0;4320.0;2001;13,9267;2009;4839;2009
1;3;15;15184;15184;Robecco sul Naviglio;;MI;0;0;6174.0;2001;19,7842;2009;6776;2009
1;3;15;15185;15185;Rodano;;MI;0;0;4325.0;2001;13,0738;2009;4350;2009
1;3;15;15188;15188;Rosate;;MI;0;0;4717.0;2001;18,6816;2009;5304;2009
1;3;15;15189;15189;Rozzano;;MI;0;0;37207.0;2001;12,2429;2009;40645;2009
1;3;15;15191;15191;San Colombano al Lambro;;MI;0;0;7258.0;2001;16,5050;2009;7440;2009
1;3;15;15192;15192;San Donato Milanese;;MI;0;0;32354.0;2001;12,8762;2009;31658;2009
1;3;15;15194;15194;San Giorgio su Legnano;;MI;0;0;6173.0;2001;2,2001;2009;6632;2009
1;3;15;15195;15195;San Giuliano Milanese;;MI;0;0;31295.0;2001;30,8285;2009;35652;2009
1;3;15;15200;15200;Santo Stefano Ticino;;MI;0;0;3870.0;2001;4,9662;2009;4538;2009
1;3;15;15201;15201;San Vittore Olona;;MI;0;0;7437.0;2001;3,5010;2009;8252;2009
1;3;15;15202;15202;San Zenone al Lambro;;MI;0;0;3446.0;2001;7,2354;2009;4117;2009
1;3;15;15204;15204;Sedriano;;MI;0;0;10197.0;2001;7,7529;2009;11106;2009
1;3;15;15205;15205;Segrate;;MI;0;0;33199.0;2001;17,4880;2009;33298;2009
1;3;15;15206;15206;Senago;;MI;0;0;18899.0;2001;8,5956;2009;20842;2009
1;3;15;15209;15209;Sesto San Giovanni;;MI;0;0;78850.0;2001;11,6996;2009;77926;2009
1;3;15;15210;15210;Settala;;MI;0;0;5790.0;2001;17,4264;2009;7314;2009
1;3;15;15211;15211;Settimo Milanese;;MI;0;0;17134.0;2001;10,7190;2009;19065;2009
1;3;15;15213;15213;Solaro;;MI;0;0;12026.0;2001;6,6760;2009;13800;2009
1;3;15;15219;15219;Trezzano Rosa;;MI;0;0;3760.0;2001;3,4356;2009;4733;2009
1;3;15;15220;15220;Trezzano sul Naviglio;;MI;0;0;18114.0;2001;10,7662;2009;19369;2009
1;3;15;15221;15221;Trezzo sull'Adda;;MI;0;0;11596.0;2001;13,0534;2009;12108;2009
1;3;15;15222;15222;Tribiano;;MI;0;0;2234.0;2001;6,9378;2009;3200;2009
1;3;15;15224;15224;Truccazzano;;MI;0;0;4353.0;2001;21,9837;2009;5946;2009
1;3;15;15226;15226;Turbigo;;MI;0;0;7225.0;2001;8,5188;2009;7411;2009
1;3;15;15229;15229;Vanzago;;MI;0;0;6783.0;2001;6,0499;2009;8656;2009
1;3;15;15230;15230;Vaprio d'Adda;;MI;0;0;6636.0;2001;7,1545;2009;7591;2009
1;3;15;15235;15235;Vermezzo;;MI;0;0;3091.0;2001;6,3090;2009;3800;2009
1;3;15;15236;15236;Vernate;;MI;0;0;2345.0;2001;14,6542;2009;3163;2009
1;3;15;15237;15237;Vignate;;MI;0;0;7854.0;2001;8,5517;2009;8819;2009
1;3;15;15242;15242;Vimodrone;;MI;0;0;13868.0;2001;4,7483;2009;16045;2009
1;3;15;15243;15243;Vittuone;;MI;0;0;7526.0;2001;6,1334;2009;9030;2009
1;3;15;15244;15244;Vizzolo Predabissi;;MI;0;0;4023.0;2001;5,6505;2009;4012;2009
1;3;15;15246;15246;Zelo Surrigone;;MI;0;0;1110.0;2001;4,4278;2009;1175;2009
1;3;15;15247;15247;Zibido San Giacomo;;MI;0;0;5415.0;2001;24,5779;2009;6553;2009
1;3;15;15248;15248;Villa Cortese;;MI;0;0;6113.0;2001;3,5513;2009;6206;2009
1;3;15;15249;15249;Vanzaghello;;MI;0;0;4883.0;2001;5,5630;2009;5264;2009
1;3;15;15250;15250;Baranzate;;MI;0;0;;2001;2,7607;2009;11001;2009
1;3;16;16001;16001;Adrara San Martino;;BG;0;0;1908.0;2001;12,6055;2009;2127;2009
1;3;16;16002;16002;Adrara San Rocco;;BG;0;0;804.0;2001;9,2249;2009;859;2009
1;3;16;16003;16003;Albano Sant'Alessandro;;BG;0;0;6756.0;2001;5,3527;2009;7947;2009
1;3;16;16004;16004;Albino;;BG;0;0;16394.0;2001;31,8094;2009;17990;2009
1;3;16;16005;16005;Almè;;BG;0;0;5740.0;2001;2,0154;2009;5729;2009
1;3;16;16006;16006;Almenno San Bartolomeo;;BG;0;0;4916.0;2001;10,6065;2009;5956;2009
1;3;16;16007;16007;Almenno San Salvatore;;BG;0;0;5788.0;2001;4,7305;2009;5843;2009
1;3;16;16008;16008;Alzano Lombardo;;BG;0;0;12068.0;2001;13,6709;2009;13474;2009
1;3;16;16009;16009;Ambivere;;BG;0;0;2250.0;2001;3,2949;2009;2332;2009
1;3;16;16010;16010;Antegnate;;BG;0;0;2368.0;2001;9,7270;2009;3013;2009
1;3;16;16011;16011;Arcene;;BG;0;0;4347.0;2001;4,3472;2009;4706;2009
1;3;16;16012;16012;Ardesio;;BG;0;0;3702.0;2001;54,4369;2009;3682;2009
