Codice Ripartizione geografica;Codice Regione;Codice Provincia (Storico);Codice Provincia/Uts;Codice Comune (alfanumerico);Codice Comune (numerico);Comune;Comune (dizione straniera);Sigla automobilistica;Capoluogo di Provincia/Uts;Capoluogo di Regione;Popolazione legale;Anno Censimento;Superficie (Kmq);Anno (Superficie);Popolazione residente;Anno (Popolazione residente)
2;8;35;35;35029;35029;Poviglio;;RE;0;0;7045;2011;43,5507;2019;7167;2019
2;8;35;35;35030;35030;Quattro Castella;;RE;0;0;12909;2011;46,3056;2019;13218;2019
2;8;35;35;35032;35032;Reggiolo;;RE;0;0;9217;2011;42,6623;2019;9119;2019
2;8;35;35;35033;35033;Reggio nell'Emilia;;RE;1;0;162082;2011;230,6805;2019;171084;2019
2;8;35;35;35034;35034;Rio Saliceto;;RE;0;0;6092;2011;22,5618;2019;6024;2019
2;8;35;35;35035;35035;Rolo;;RE;0;0;4038;2011;14,1703;2019;4010;2019
2;8;35;35;35036;35036;Rubiera;;RE;0;0;14421;2011;25,1941;2019;14772;2019
2;8;35;35;35037;35037;San Martino in Rio;;RE;0;0;7773;2011;22,7176;2019;8152;2019
2;8;35;35;35038;35038;San Polo d'Enza;;RE;0;0;5949;2011;32,2932;2019;6293;2019
2;8;35;35;35039;35039;Sant'Ilario d'Enza;;RE;0;0;10939;2011;20,2331;2019;11201;2019
2;8;35;35;35040;35040;Scandiano;;RE;0;0;24792;2011;50,0478;2019;25856;2019
2;8;35;35;35041;35041;Toano;;RE;0;0;4458;2011;67,2538;2019;4296;2019
2;8;35;35;35042;35042;Vetto;;RE;0;0;1956;2011;53,3728;2019;1806;2019
2;8;35;35;35043;35043;Vezzano sul Crostolo;;RE;0;0;4214;2011;37,8178;2019;4280;2019
2;8;35;35;35044;35044;Viano;;RE;0;0;3377;2011;44,9712;2019;3344;2019
2;8;35;35;35045;35045;Villa Minozzo;;RE;0;0;3900;2011;168,0773;2019;3612;2019
2;8;35;35;35046;35046;Ventasso;;RE;0;0;4407;2011;258,1724;2019;4090;2019
2;8;36;36;36001;36001;Bastiglia;;MO;0;0;3985;2011;10,4662;2019;4197;2019
2;8;36;36;36002;36002;Bomporto;;MO;0;0;9761;2011;38,8735;2019;10070;2019
2;8;36;36;36003;36003;Campogalliano;;MO;0;0;8514;2011;35,6891;2019;8696;2019
2;8;36;36;36004;36004;Camposanto;;MO;0;0;3171;2011;22,7072;2019;3199;2019
2;8;36;36;36005;36005;Carpi;;MO;0;0;67268;2011;131,5407;2019;72369;2019
2;8;36;36;36006;36006;Castelfranco Emilia;;MO;0;0;31656;2011;102,5111;2019;32983;2019
2;8;36;36;36007;36007;Castelnuovo Rangone;;MO;0;0;14116;2011;22,4407;2019;15087;2019
2;8;36;36;36008;36008;Castelvetro di Modena;;MO;0;0;11012;2011;49,7830;2019;11289;2019
2;8;36;36;36009;36009;Cavezzo;;MO;0;0;7196;2011;26,7719;2019;7030;2019
2;8;36;36;36010;36010;Concordia sulla Secchia;;MO;0;0;8968;2011;40,9448;2019;8228;2019
2;8;36;36;36011;36011;Fanano;;MO;0;0;3028;2011;89,9056;2019;2966;2019
2;8;36;36;36012;36012;Finale Emilia;;MO;0;0;15713;2011;105,1257;2019;15156;2019
2;8;36;36;36013;36013;Fiorano Modenese;;MO;0;0;16945;2011;26,2317;2019;17135;2019
2;8;36;36;36014;36014;Fiumalbo;;MO;0;0;1304;2011;39,1349;2019;1199;2019
2;8;36;36;36015;36015;Formigine;;MO;0;0;33667;2011;46,7584;2019;34366;2019
2;8;36;36;36016;36016;Frassinoro;;MO;0;0;1997;2011;95,4568;2019;1861;2019
2;8;36;36;36017;36017;Guiglia;;MO;0;0;3999;2011;48,2960;2019;3932;2019
2;8;36;36;36018;36018;Lama Mocogno;;MO;0;0;2844;2011;63,9070;2019;2669;2019
2;8;36;36;36019;36019;Maranello;;MO;0;0;16622;2011;32,5808;2019;17569;2019
2;8;36;36;36020;36020;Marano sul Panaro;;MO;0;0;4787;2011;45,4654;2019;5280;2019
2;8;36;36;36021;36021;Medolla;;MO;0;0;6322;2011;26,9959;2019;6241;2019
2;8;36;36;36022;36022;Mirandola;;MO;0;0;23960;2011;137,0459;2019;24122;2019
2;8;36;36;36023;36023;Modena;;MO;1;0;179149;2011;183,1730;2019;189013;2019
2;8;36;36;36024;36024;Montecreto;;MO;0;0;1000;2011;31,2213;2019;916;2019
2;8;36;36;36025;36025;Montefiorino;;MO;0;0;2253;2011;45,2770;2019;2141;2019
2;8;36;36;36026;36026;Montese;;MO;0;0;3357;2011;81,0046;2019;3275;2019
2;8;36;36;36027;36027;Nonantola;;MO;0;0;15179;2011;55,3200;2019;15970;2019
2;8;36;36;36028;36028;Novi di Modena;;MO;0;0;10972;2011;51,8080;2019;9862;2019
2;8;36;36;36029;36029;Palagano;;MO;0;0;2354;2011;60,4110;2019;2080;2019
2;8;36;36;36030;36030;Pavullo nel Frignano;;MO;0;0;17198;2011;143,7304;2019;17978;2019
2;8;36;36;36031;36031;Pievepelago;;MO;0;0;2241;2011;76,5344;2019;2284;2019
2;8;36;36;36032;36032;Polinago;;MO;0;0;1742;2011;53,7389;2019;1604;2019
2;8;36;36;36033;36033;Prignano sulla Secchia;;MO;0;0;3773;2011;79,6652;2019;3736;2019
2;8;36;36;36034;36034;Ravarino;;MO;0;0;6165;2011;28,5303;2019;6183;2019
2;8;36;36;36035;36035;Riolunato;;MO;0;0;759;2011;44,9129;2019;686;2019
2;8;36;36;36036;36036;San Cesario sul Panaro;;MO;0;0;6117;2011;27,3097;2019;6566;2019
2;8;36;36;36037;36037;San Felice sul Panaro;;MO;0;0;11026;2011;51,6636;2019;10855;2019
2;8;36;36;36038;36038;San Possidonio;;MO;0;0;3621;2011;17,0582;2019;3463;2019
2;8;36;36;36039;36039;San Prospero;;MO;0;0;5841;2011;34,5570;2019;6011;2019
2;8;36;36;36040;36040;Sassuolo;;MO;0;0;39885;2011;38,4032;2019;40278;2019
2;8;36;36;36041;36041;Savignano sul Panaro;;MO;0;0;9276;2011;25,5540;2019;9284;2019
2;8;36;36;36042;36042;Serramazzoni;;MO;0;0;8014;2011;93,9602;2019;8487;2019
2;8;36;36;36043;36043;Sestola;;MO;0;0;2602;2011;52,4711;2019;2451;2019
2;8;36;36;36044;36044;Soliera;;MO;0;0;15061;2011;50,9283;2019;15483;2019
2;8;36;36;36045;36045;Spilamberto;;MO;0;0;12130;2011;29,7918;2019;12735;2019
2;8;36;36;36046;36046;Vignola;;MO;0;0;24344;2011;22,8613;2019;25549;2019
2;8;36;36;36047;36047;Zocca;;MO;0;0;4883;2011;69,3646;2019;4585;2019
2;8;37;237;37001;37001;Anzola dell'Emilia;;BO;0;0;11851;2011;36,5961;2019;12370;2019
2;8;37;237;37002;37002;Argelato;;BO;0;0;9656;2011;35,1033;2019;9764;2019
2;8;37;237;37003;37003;Baricella;;BO;0;0;6763;2011;45,4839;2019;7094;2019
2;8;37;237;37005;37005;Bentivoglio;;BO;0;0;5358;2011;51,1055;2019;5752;2019
2;8;37;237;37006;37006;Bologna;;BO;1;1;371337;2011;140,8566;2019;395416;2019
2;8;37;237;37007;37007;Borgo Tossignano;;BO;0;0;3302;2011;29,2729;2019;3265;2019
2;8;37;237;37008;37008;Budrio;;BO;0;0;18008;2011;120,1849;2019;18248;2019
2;8;37;237;37009;37009;Calderara di Reno;;BO;0;0;13148;2011;40,7517;2019;13336;2019
2;8;37;237;37010;37010;Camugnano;;BO;0;0;2000;2011;96,5976;2019;1842;2019
2;8;37;237;37011;37011;Casalecchio di Reno;;BO;0;0;35173;2011;17,3334;2019;36267;2019
2;8;37;237;37012;37012;Casalfiumanese;;BO;0;0;3461;2011;82,0283;2019;3415;2019
2;8;37;237;37013;37013;Castel d'Aiano;;BO;0;0;1951;2011;45,2605;2019;1865;2019
2;8;37;237;37014;37014;Castel del Rio;;BO;0;0;1230;2011;52,5914;2019;1213;2019
2;8;37;237;37015;37015;Castel di Casio;;BO;0;0;3479;2011;47,3257;2019;3378;2019
2;8;37;237;37016;37016;Castel Guelfo di Bologna;;BO;0;0;4277;2011;28,6088;2019;4520;2019
2;8;37;237;37017;37017;Castello d'Argile;;BO;0;0;6458;2011;29,0706;2019;6610;2019
2;8;37;237;37019;37019;Castel Maggiore;;BO;0;0;17507;2011;30,9004;2019;18467;2019
2;8;37;237;37020;37020;Castel San Pietro Terme;;BO;0;0;20468;2011;148,4147;2019;20824;2019
2;8;37;237;37021;37021;Castenaso;;BO;0;0;14352;2011;35,7333;2019;15689;2019
2;8;37;237;37022;37022;Castiglione dei Pepoli;;BO;0;0;5870;2011;65,7611;2019;5466;2019
2;8;37;237;37024;37024;Crevalcore;;BO;0;0;13527;2011;102,7526;2019;13735;2019
2;8;37;237;37025;37025;Dozza;;BO;0;0;6440;2011;24,2317;2019;6585;2019
2;8;37;237;37026;37026;Fontanelice;;BO;0;0;1927;2011;36,5572;2019;1968;2019
2;8;37;237;37027;37027;Gaggio Montano;;BO;0;0;5066;2011;58,6697;2019;4856;2019
2;8;37;237;37028;37028;Galliera;;BO;0;0;5462;2011;37,1536;2019;5520;2019
2;8;37;237;37030;37030;Granarolo dell'Emilia;;BO;0;0;10766;2011;34,3693;2019;12350;2019
2;8;37;237;37031;37031;Grizzana Morandi;;BO;0;0;3982;2011;77,4024;2019;3869;2019
2;8;37;237;37032;37032;Imola;;BO;0;0;67892;2011;205,0213;2019;70588;2019
2;8;37;237;37033;37033;Lizzano in Belvedere;;BO;0;0;2309;2011;85,4470;2019;2185;2019
2;8;37;237;37034;37034;Loiano;;BO;0;0;4434;2011;52,4056;2019;4376;2019
2;8;37;237;37035;37035;Malalbergo;;BO;0;0;8771;2011;53,8163;2019;9099;2019
2;8;37;237;37036;37036;Marzabotto;;BO;0;0;6684;2011;74,5263;2019;6794;2019
2;8;37;237;37037;37037;Medicina;;BO;0;0;16526;2011;159,1056;2019;16645;2019
2;8;37;237;37038;37038;Minerbio;;BO;0;0;8674;2011;43,0663;2019;8968;2019
2;8;37;237;37039;37039;Molinella;;BO;0;0;15651;2011;127,8402;2019;15683;2019
2;8;37;237;37040;37040;Monghidoro;;BO;0;0;3806;2011;48,2812;2019;3703;2019
2;8;37;237;37041;37041;Monterenzio;;BO;0;0;5853;2011;105,2554;2019;6169;2019
2;8;37;237;37042;37042;Monte San Pietro;;BO;0;0;10820;2011;74,6857;2019;10787;2019
2;8;37;237;37044;37044;Monzuno;;BO;0;0;6133;2011;65,0081;2019;6347;2019
2;8;37;237;37045;37045;Mordano;;BO;0;0;4644;2011;21,4513;2019;4726;2019
2;8;37;237;37046;37046;Ozzano dell'Emilia;;BO;0;0;12870;2011;64,9471;2019;14050;2019
2;8;37;237;37047;37047;Pianoro;;BO;0;0;16890;2011;107,1290;2019;17528;2019
2;8;37;237;37048;37048;Pieve di Cento;;BO;0;0;6895;2011;15,9368;2019;7113;2019
2;8;37;237;37050;37050;Sala Bolognese;;BO;0;0;8245;2011;45,6367;2019;8490;2019
2;8;37;237;37051;37051;San Benedetto Val di Sambro;;BO;0;0;4393;2011;66,4675;2019;4168;2019
2;8;37;237;37052;37052;San Giorgio di Piano;;BO;0;0;8201;2011;30,4326;2019;9089;2019
2;8;37;237;37053;37053;San Giovanni in Persiceto;;BO;0;0;26992;2011;114,4106;2019;28157;2019
2;8;37;237;37054;37054;San Lazzaro di Savena;;BO;0;0;31091;2011;44,7241;2019;32673;2019
2;8;37;237;37055;37055;San Pietro in Casale;;BO;0;0;11736;2011;65,8561;2019;12627;2019
2;8;37;237;37056;37056;Sant'Agata Bolognese;;BO;0;0;7140;2011;34,7917;2019;7518;2019
2;8;37;237;37057;37057;Sasso Marconi;;BO;0;0;14545;2011;96,4485;2019;14826;2019
2;8;37;237;37059;37059;Vergato;;BO;0;0;7642;2011;59,9401;2019;7731;2019
2;8;37;237;37060;37060;Zola Predosa;;BO;0;0;18193;2011;37,7472;2019;19087;2019
2;8;37;237;37061;37061;Valsamoggia;;BO;0;0;29427;2011;178,1313;2019;31737;2019
2;8;37;237;37062;37062;Alto Reno Terme;;BO;0;0;6967;2011;73,6224;2019;6953;2019
2;8;38;38;38001;38001;Argenta;;FE;0;0;22133;2011;311,6630;2019;20949;2019
2;8;38;38;38003;38003;Bondeno;;FE;0;0;15116;2011;174,7530;2019;14090;2019
2;8;38;38;38004;38004;Cento;;FE;0;0;34723;2011;64,7415;2019;35540;2019
2;8;38;38;38005;38005;Codigoro;;FE;0;0;12389;2011;169,2711;2019;11576;2019
2;8;38;38;38006;38006;Comacchio;;FE;0;0;22648;2011;283,7461;2019;21846;2019
2;8;38;38;38007;38007;Copparo;;FE;0;0;17017;2011;157,0042;2019;15871;2019
2;8;38;38;38008;38008;Ferrara;;FE;1;0;132545;2011;405,1396;2019;132899;2019
2;8;38;38;38010;38010;Jolanda di Savoia;;FE;0;0;3003;2011;108,3382;2019;2742;2019
2;8;38;38;38011;38011;Lagosanto;;FE;0;0;4952;2011;34,4368;2019;4737;2019
2;8;38;38;38012;38012;Masi Torello;;FE;0;0;2368;2011;22,7071;2019;2306;2019
2;8;38;38;38014;38014;Mesola;;FE;0;0;7140;2011;84,2986;2019;6662;2019
2;8;38;38;38017;38017;Ostellato;;FE;0;0;6453;2011;173,3408;2019;5813;2019
2;8;38;38;38018;38018;Poggio Renatico;;FE;0;0;9674;2011;80,2322;2019;9769;2019
2;8;38;38;38019;38019;Portomaggiore;;FE;0;0;12185;2011;126,6429;2019;11493;2019
2;8;38;38;38022;38022;Vigarano Mainarda;;FE;0;0;7431;2011;42,0182;2019;7617;2019
2;8;38;38;38023;38023;Voghiera;;FE;0;0;3847;2011;40,3268;2019;3694;2019
2;8;38;38;38025;38025;Goro;;FE;0;0;3895;2011;26,6198;2019;3640;2019
2;8;38;38;38027;38027;Fiscaglia;;FE;0;0;9519;2011;116,1817;2019;8611;2019
2;8;38;38;38028;38028;Terre del Reno;;FE;0;0;10571;2011;51,0347;2019;9879;2019
2;8;38;38;38029;38029;Riva del Po;;FE;0;0;8508;2011;111,8218;2019;7786;2019
2;8;38;38;38030;38030;Tresignana;;FE;0;0;7364;2011;43,0586;2019;6990;2019
2;8;39;39;39001;39001;Alfonsine;;RA;0;0;12245;2011;106,7905;2019;11707;2019
2;8;39;39;39002;39002;Bagnacavallo;;RA;0;0;16715;2011;79,5793;2019;16619;2019
2;8;39;39;39003;39003;Bagnara di Romagna;;RA;0;0;2348;2011;9,9578;2019;2425;2019
2;8;39;39;39004;39004;Brisighella;;RA;0;0;7664;2011;194,3190;2019;7303;2019
2;8;39;39;39005;39005;Casola Valsenio;;RA;0;0;2724;2011;84,4135;2019;2510;2019
2;8;39;39;39006;39006;Castel Bolognese;;RA;0;0;9519;2011;32,3734;2019;9565;2019
2;8;39;39;39007;39007;Cervia;;RA;0;0;28896;2011;82,2725;2019;28555;2019
2;8;39;39;39008;39008;Conselice;;RA;0;0;9837;2011;60,1994;2019;9714;2019
2;8;39;39;39009;39009;Cotignola;;RA;0;0;7384;2011;35,1390;2019;7379;2019
2;8;39;39;39010;39010;Faenza;;RA;0;0;57748;2011;215,7569;2019;58288;2019
2;8;39;39;39011;39011;Fusignano;;RA;0;0;8259;2011;24,5496;2019;8149;2019
2;8;39;39;39012;39012;Lugo;;RA;0;0;32062;2011;117,0548;2019;31854;2019
2;8;39;39;39013;39013;Massa Lombarda;;RA;0;0;10449;2011;37,2479;2019;10400;2019
2;8;39;39;39014;39014;Ravenna;;RA;1;0;153740;2011;653,8119;2019;158247;2019
2;8;39;39;39015;39015;Riolo Terme;;RA;0;0;5777;2011;44,2582;2019;5629;2019
2;8;39;39;39016;39016;Russi;;RA;0;0;12083;2011;46,2594;2019;12185;2019
2;8;39;39;39017;39017;Sant'Agata sul Santerno;;RA;0;0;2822;2011;9,3707;2019;2939;2019
2;8;39;39;39018;39018;Solarolo;;RA;0;0;4489;2011;26,0383;2019;4502;2019
2;8;40;40;40001;40001;Bagno di Romagna;;FC;0;0;6138;2011;233,5005;2019;5783;2019
2;8;40;40;40003;40003;Bertinoro;;FC;0;0;10798;2011;57,2533;2019;10993;2019
2;8;40;40;40004;40004;Borghi;;FC;0;0;2718;2011;30,2325;2019;2892;2019
2;8;40;40;40005;40005;Castrocaro Terme e Terra del Sole;;FC;0;0;6512;2011;38,9501;2019;6301;2019
2;8;40;40;40007;40007;Cesena;;FC;0;0;95990;2011;249,4614;2019;97465;2019
2;8;40;40;40008;40008;Cesenatico;;FC;0;0;25412;2011;45,1634;2019;26078;2019
2;8;40;40;40009;40009;Civitella di Romagna;;FC;0;0;3792;2011;117,9290;2019;3686;2019
2;8;40;40;40011;40011;Dovadola;;FC;0;0;1661;2011;38,9702;2019;1569;2019
2;8;40;40;40012;40012;Forlì;;FC;1;0;116434;2011;228,1972;2019;118292;2019
2;8;40;40;40013;40013;Forlimpopoli;;FC;0;0;12982;2011;24,4588;2019;13268;2019
2;8;40;40;40014;40014;Galeata;;FC;0;0;2516;2011;63,1294;2019;2405;2019
2;8;40;40;40015;40015;Gambettola;;FC;0;0;10238;2011;7,7713;2019;10672;2019
2;8;40;40;40016;40016;Gatteo;;FC;0;0;8910;2011;14,1380;2019;9293;2019
2;8;40;40;40018;40018;Longiano;;FC;0;0;6837;2011;23,5760;2019;7188;2019
2;8;40;40;40019;40019;Meldola;;FC;0;0;10000;2011;79,0775;2019;9959;2019
2;8;40;40;40020;40020;Mercato Saraceno;;FC;0;0;6997;2011;99,3304;2019;6945;2019
2;8;40;40;40022;40022;Modigliana;;FC;0;0;4726;2011;101,1628;2019;4422;2019
2;8;40;40;40028;40028;Montiano;;FC;0;0;1701;2011;9,2571;2019;1725;2019
2;8;40;40;40031;40031;Portico e San Benedetto;;FC;0;0;769;2011;61,0511;2019;732;2019
2;8;40;40;40032;40032;Predappio;;FC;0;0;6519;2011;91,3883;2019;6158;2019
2;8;40;40;40033;40033;Premilcuore;;FC;0;0;803;2011;98,5567;2019;723;2019
2;8;40;40;40036;40036;Rocca San Casciano;;FC;0;0;2000;2011;50,5580;2019;1807;2019
2;8;40;40;40037;40037;Roncofreddo;;FC;0;0;3395;2011;51,5260;2019;3378;2019
2;8;40;40;40041;40041;San Mauro Pascoli;;FC;0;0;11090;2011;17,2873;2019;12041;2019
2;8;40;40;40043;40043;Santa Sofia;;FC;0;0;4193;2011;148,8602;2019;4094;2019
2;8;40;40;40044;40044;Sarsina;;FC;0;0;3602;2011;100,7182;2019;3386;2019
2;8;40;40;40045;40045;Savignano sul Rubicone;;FC;0;0;17521;2011;23,3027;2019;17925;2019
2;8;40;40;40046;40046;Sogliano al Rubicone;;FC;0;0;3251;2011;93,4291;2019;3175;2019
2;8;40;40;40049;40049;Tredozio;;FC;0;0;1259;2011;62,1988;2019;1159;2019
2;8;40;40;40050;40050;Verghereto;;FC;0;0;1974;2011;117,8823;2019;1792;2019
3;11;41;41;41001;41001;Acqualagna;;PU;0;0;4496;2011;50,6846;2019;4321;2019
3;11;41;41;41002;41002;Apecchio;;PU;0;0;2013;2011;103,1077;2019;1784;2019
3;11;41;41;41005;41005;Belforte all'Isauro;;PU;0;0;788;2011;12,2898;2019;732;2019
3;11;41;41;41006;41006;Borgo Pace;;PU;0;0;643;2011;56,2216;2019;551;2019
3;11;41;41;41007;41007;Cagli;;PU;0;0;9013;2011;226,4575;2019;8376;2019
3;11;41;41;41008;41008;Cantiano;;PU;0;0;2356;2011;83,2457;2019;2112;2019
3;11;41;41;41009;41009;Carpegna;;PU;0;0;1670;2011;28,9389;2019;1644;2019
3;11;41;41;41010;41010;Cartoceto;;PU;0;0;7850;2011;23,2029;2019;7896;2019
3;11;41;41;41013;41013;Fano;;PU;0;0;60217;2011;120,3167;2019;60411;2019
3;11;41;41;41014;41014;Fermignano;;PU;0;0;8615;2011;43,7022;2019;8359;2019
3;11;41;41;41015;41015;Fossombrone;;PU;0;0;9858;2011;106,8757;2019;9289;2019
3;11;41;41;41016;41016;Fratte Rosa;;PU;0;0;1017;2011;15,6300;2019;917;2019
3;11;41;41;41017;41017;Frontino;;PU;0;0;313;2011;10,3673;2019;287;2019
3;11;41;41;41018;41018;Frontone;;PU;0;0;1348;2011;36,0741;2019;1237;2019
3;11;41;41;41019;41019;Gabicce Mare;;PU;0;0;5845;2011;4,9349;2019;5727;2019
3;11;41;41;41020;41020;Gradara;;PU;0;0;4758;2011;17,5257;2019;4884;2019
3;11;41;41;41021;41021;Isola del Piano;;PU;0;0;635;2011;23,3024;2019;554;2019
3;11;41;41;41022;41022;Lunano;;PU;0;0;1528;2011;15,0143;2019;1474;2019
3;11;41;41;41023;41023;Macerata Feltria;;PU;0;0;2072;2011;40,0743;2019;1979;2019
3;11;41;41;41025;41025;Mercatello sul Metauro;;PU;0;0;1437;2011;68,3532;2019;1321;2019
3;11;41;41;41026;41026;Mercatino Conca;;PU;0;0;1108;2011;13,9454;2019;1016;2019
3;11;41;41;41027;41027;Mombaroccio;;PU;0;0;2134;2011;28,2059;2019;2081;2019
3;11;41;41;41028;41028;Mondavio;;PU;0;0;3929;2011;29,6355;2019;3760;2019
3;11;41;41;41029;41029;Mondolfo;;PU;0;0;14419;2011;24,3413;2019;14345;2019
3;11;41;41;41030;41030;Montecalvo in Foglia;;PU;0;0;2700;2011;18,2470;2019;2757;2019
3;11;41;41;41031;41031;Monte Cerignone;;PU;0;0;678;2011;18,2355;2019;655;2019
3;11;41;41;41032;41032;Monteciccardo;;PU;0;0;1686;2011;26,0431;2019;1634;2019
3;11;41;41;41033;41033;Montecopiolo;;PU;0;0;1175;2011;35,8116;2019;1066;2019
3;11;41;41;41034;41034;Montefelcino;;PU;0;0;2726;2011;39,0064;2019;2540;2019
3;11;41;41;41035;41035;Monte Grimano Terme;;PU;0;0;1166;2011;23,9678;2019;1086;2019
3;11;41;41;41036;41036;Montelabbate;;PU;0;0;6719;2011;19,5650;2019;6974;2019
3;11;41;41;41038;41038;Monte Porzio;;PU;0;0;2802;2011;18,2874;2019;2803;2019
3;11;41;41;41041;41041;Peglio;;PU;0;0;735;2011;21,3607;2019;665;2019
3;11;41;41;41043;41043;Pergola;;PU;0;0;6555;2011;112,3954;2019;6049;2019
3;11;41;41;41044;41044;Pesaro;;PU;1;0;94237;2011;126,7685;2019;95152;2019
3;11;41;41;41045;41045;Petriano;;PU;0;0;2814;2011;11,2713;2019;2782;2019
3;11;41;41;41047;41047;Piandimeleto;;PU;0;0;2146;2011;39,9011;2019;2088;2019
3;11;41;41;41048;41048;Pietrarubbia;;PU;0;0;689;2011;13,2885;2019;622;2019
3;11;41;41;41049;41049;Piobbico;;PU;0;0;2109;2011;48,1975;2019;1879;2019
3;11;41;41;41051;41051;San Costanzo;;PU;0;0;4841;2011;40,8860;2019;4593;2019
3;11;41;41;41054;41054;San Lorenzo in Campo;;PU;0;0;3496;2011;28,7980;2019;3254;2019
3;11;41;41;41057;41057;Sant'Angelo in Vado;;PU;0;0;4107;2011;67,3367;2019;4031;2019
3;11;41;41;41058;41058;Sant'Ippolito;;PU;0;0;1574;2011;19,8757;2019;1485;2019
3;11;41;41;41060;41060;Sassofeltrio;;PU;0;0;1445;2011;21,0784;2019;1361;2019
3;11;41;41;41061;41061;Serra Sant'Abbondio;;PU;0;0;1099;2011;32,8009;2019;961;2019
3;11;41;41;41064;41064;Tavoleto;;PU;0;0;894;2011;12,4065;2019;865;2019
3;11;41;41;41065;41065;Tavullia;;PU;0;0;7866;2011;42,0639;2019;7909;2019
3;11;41;41;41066;41066;Urbania;;PU;0;0;7077;2011;77,5329;2019;6961;2019
3;11;41;41;41067;41067;Urbino;;PU;0;0;15501;2011;226,4923;2019;13929;2019
3;11;41;41;41068;41068;Vallefoglia;;PU;0;0;14814;2011;39,5691;2019;14969;2019
3;11;41;41;41069;41069;Colli al Metauro;;PU;0;0;12166;2011;46,1679;2019;12261;2019
3;11;41;41;41070;41070;Terre Roveresche;;PU;0;0;5624;2011;70,3655;2019;5226;2019
3;11;41;41;41071;41071;Sassocorvaro Auditore;;PU;0;0;5080;2011;87,5458;2019;4883;2019
3;11;42;42;42001;42001;Agugliano;;AN;0;0;4870;2011;21,8901;2019;4810;2019
3;11;42;42;42002;42002;Ancona;;AN;1;1;100497;2011;124,8683;2019;99077;2019
3;11;42;42;42003;42003;Arcevia;;AN;0;0;4914;2011;128,3310;2019;4363;2019
3;11;42;42;42004;42004;Barbara;;AN;0;0;1408;2011;11,0386;2019;1303;2019
3;11;42;42;42005;42005;Belvedere Ostrense;;AN;0;0;2288;2011;29,4501;2019;2155;2019
3;11;42;42;42006;42006;Camerano;;AN;0;0;7213;2011;20,0041;2019;7242;2019
3;11;42;42;42007;42007;Camerata Picena;;AN;0;0;2419;2011;11,8916;2019;2550;2019
3;11;42;42;42008;42008;Castelbellino;;AN;0;0;4763;2011;6,0471;2019;5010;2019
3;11;42;42;42010;42010;Castelfidardo;;AN;0;0;18645;2011;33,3901;2019;18306;2019
3;11;42;42;42011;42011;Castelleone di Suasa;;AN;0;0;1702;2011;15,9198;2019;1589;2019
3;11;42;42;42012;42012;Castelplanio;;AN;0;0;3482;2011;15,3181;2019;3525;2019
3;11;42;42;42013;42013;Cerreto d'Esi;;AN;0;0;3967;2011;16,9129;2019;3528;2019
3;11;42;42;42014;42014;Chiaravalle;;AN;0;0;14858;2011;17,6020;2019;14735;2019
3;11;42;42;42015;42015;Corinaldo;;AN;0;0;5106;2011;49,2789;2019;4900;2019
3;11;42;42;42016;42016;Cupramontana;;AN;0;0;4838;2011;27,4029;2019;4507;2019
3;11;42;42;42017;42017;Fabriano;;AN;0;0;31020;2011;272,0776;2019;30328;2019
3;11;42;42;42018;42018;Falconara Marittima;;AN;0;0;26710;2011;25,8148;2019;25780;2019
3;11;42;42;42019;42019;Filottrano;;AN;0;0;9622;2011;71,2015;2019;9259;2019
3;11;42;42;42020;42020;Genga;;AN;0;0;1875;2011;73,1543;2019;1701;2019
3;11;42;42;42021;42021;Jesi;;AN;0;0;40303;2011;108,9032;2019;39579;2019
3;11;42;42;42022;42022;Loreto;;AN;0;0;12533;2011;17,8954;2019;12900;2019
3;11;42;42;42023;42023;Maiolati Spontini;;AN;0;0;6175;2011;21,4923;2019;6200;2019
3;11;42;42;42024;42024;Mergo;;AN;0;0;1083;2011;7,2775;2019;1010;2019
3;11;42;42;42025;42025;Monsano;;AN;0;0;3353;2011;14,6644;2019;3343;2019
3;11;42;42;42026;42026;Montecarotto;;AN;0;0;2080;2011;24,3854;2019;1892;2019
3;11;42;42;42027;42027;Montemarciano;;AN;0;0;10110;2011;22,3106;2019;9864;2019
3;11;42;42;42029;42029;Monte Roberto;;AN;0;0;3026;2011;13,5694;2019;3076;2019
3;11;42;42;42030;42030;Monte San Vito;;AN;0;0;6706;2011;21,8135;2019;6876;2019
3;11;42;42;42031;42031;Morro d'Alba;;AN;0;0;1977;2011;19,4605;2019;1828;2019
3;11;42;42;42032;42032;Numana;;AN;0;0;3716;2011;10,9349;2019;3777;2019
3;11;42;42;42033;42033;Offagna;;AN;0;0;1880;2011;10,6305;2019;2036;2019
3;11;42;42;42034;42034;Osimo;;AN;0;0;33991;2011;106,7377;2019;34847;2019
3;11;42;42;42035;42035;Ostra;;AN;0;0;6743;2011;47,2517;2019;6543;2019
3;11;42;42;42036;42036;Ostra Vetere;;AN;0;0;3471;2011;30,0164;2019;3213;2019
3;11;42;42;42037;42037;Poggio San Marcello;;AN;0;0;731;2011;13,3629;2019;657;2019
3;11;42;42;42038;42038;Polverigi;;AN;0;0;4327;2011;24,9832;2019;4625;2019
3;11;42;42;42040;42040;Rosora;;AN;0;0;1988;2011;9,4061;2019;1932;2019
3;11;42;42;42041;42041;San Marcello;;AN;0;0;2069;2011;25,7778;2019;2000;2019
